# of domain, cohortId1, cohortId2, cohort diff
193 , 1890 , 7732 , -5842
194 , 1890 , 7732 , -5842
195 , 1890 , 7732 , -5842
196 , 1890 , 7732 , -5842
197 , 1890 , 7732 , -5842
198 , 1890 , 7732 , -5842
199 , 1890 , 7732 , -5842
200 , 1890 , 7732 , -5842
201 , 1890 , 7732 , -5842
202 , 1890 , 7732 , -5842
203 , 1890 , 7732 , -5842
204 , 1890 , 7732 , -5842
205 , 1890 , 7732 , -5842
206 , 1890 , 7732 , -5842
207 , 1890 , 7732 , -5842
208 , 1890 , 7732 , -5842
209 , 1890 , 7732 , -5842
210 , 1890 , 7732 , -5842
211 , 1890 , 7732 , -5842
212 , 1890 , 7732 , -5842
213 , 1890 , 7732 , -5842
214 , 1890 , 7732 , -5842
215 , 1890 , 7732 , -5842
216 , 1890 , 7732 , -5842
217 , 1890 , 7732 , -5842
218 , 1890 , 7732 , -5842
219 , 1890 , 7732 , -5842
220 , 1890 , 7732 , -5842
221 , 1890 , 7732 , -5842
222 , 1890 , 7732 , -5842
223 , 1890 , 7732 , -5842
224 , 1890 , 7732 , -5842
225 , 1890 , 7732 , -5842
226 , 1890 , 7732 , -5842
227 , 1890 , 7732 , -5842
228 , 1890 , 7732 , -5842
229 , 1890 , 7732 , -5842
230 , 1890 , 7732 , -5842
231 , 1890 , 7732 , -5842
232 , 1890 , 7732 , -5842
233 , 1890 , 7732 , -5842
234 , 1890 , 7732 , -5842
235 , 1890 , 7732 , -5842
236 , 1890 , 7732 , -5842
237 , 1890 , 7732 , -5842
238 , 1890 , 7732 , -5842
239 , 1890 , 7732 , -5842
240 , 1890 , 7732 , -5842
241 , 1890 , 7732 , -5842
242 , 1890 , 7732 , -5842
243 , 1890 , 7732 , -5842
244 , 1890 , 7732 , -5842
245 , 1890 , 7732 , -5842
246 , 1890 , 7732 , -5842
247 , 1890 , 7732 , -5842
248 , 1890 , 7732 , -5842
249 , 1890 , 7732 , -5842
250 , 1890 , 7732 , -5842
251 , 1890 , 7732 , -5842
252 , 1890 , 7732 , -5842
253 , 1890 , 7732 , -5842
254 , 1890 , 7732 , -5842
255 , 1890 , 7732 , -5842
256 , 1890 , 7732 , -5842
257 , 1890 , 7732 , -5842
258 , 1890 , 7732 , -5842
259 , 1890 , 7729 , -5839
260 , 1890 , 7729 , -5839
261 , 1890 , 7732 , -5842
262 , 1890 , 7732 , -5842
263 , 1890 , 7732 , -5842
264 , 1890 , 7729 , -5839
265 , 1890 , 7729 , -5839
266 , 1890 , 7729 , -5839
267 , 1890 , 7729 , -5839
268 , 1890 , 7729 , -5839
269 , 1890 , 7729 , -5839
270 , 1890 , 7732 , -5842
271 , 1890 , 7732 , -5842
272 , 1890 , 7732 , -5842
273 , 1890 , 7732 , -5842
274 , 1890 , 7732 , -5842
275 , 1890 , 7729 , -5839
276 , 1890 , 295 , 1595
277 , 1890 , 295 , 1595
278 , 1890 , 295 , 1595
279 , 1890 , 295 , 1595
280 , 1890 , 295 , 1595
281 , 1890 , 7729 , -5839
282 , 1890 , 295 , 1595
283 , 1890 , 295 , 1595
284 , 1890 , 295 , 1595
285 , 1890 , 295 , 1595
286 , 1890 , 295 , 1595
287 , 1890 , 295 , 1595
288 , 1890 , 295 , 1595
289 , 1890 , 295 , 1595
290 , 1890 , 295 , 1595
291 , 1890 , 295 , 1595
292 , 1890 , 295 , 1595
293 , 1890 , 295 , 1595
294 , 1890 , 295 , 1595
295 , 1890 , 295 , 1595
296 , 1890 , 295 , 1595
297 , 1890 , 295 , 1595
298 , 1890 , 295 , 1595
299 , 1890 , 295 , 1595
300 , 1890 , 295 , 1595
301 , 1890 , 295 , 1595
302 , 1890 , 295 , 1595
303 , 1890 , 295 , 1595
304 , 1890 , 295 , 1595
305 , 1890 , 7729 , -5839
306 , 1890 , 7729 , -5839
307 , 1890 , 7729 , -5839
308 , 1890 , 7729 , -5839
309 , 1890 , 7729 , -5839
310 , 1890 , 7729 , -5839
311 , 1890 , 7729 , -5839
312 , 1890 , 7729 , -5839
313 , 1890 , 7729 , -5839
314 , 1890 , 7729 , -5839
315 , 1890 , 7729 , -5839
316 , 1890 , 7729 , -5839
317 , 1890 , 7729 , -5839
318 , 1890 , 7729 , -5839
319 , 1890 , 7729 , -5839
320 , 1890 , 7729 , -5839
321 , 1890 , 7729 , -5839
322 , 1890 , 7729 , -5839
323 , 1890 , 7729 , -5839
324 , 1890 , 7729 , -5839
325 , 1890 , 7729 , -5839
326 , 1890 , 7729 , -5839
327 , 1890 , 7729 , -5839
328 , 1890 , 7729 , -5839
329 , 1890 , 7729 , -5839
330 , 1890 , 7729 , -5839
331 , 1890 , 7729 , -5839
332 , 1890 , 7729 , -5839
333 , 1890 , 7729 , -5839
334 , 1890 , 7729 , -5839
335 , 1890 , 7754 , -5864
336 , 1890 , 7754 , -5864
337 , 1890 , 7754 , -5864
338 , 1890 , 7754 , -5864
339 , 1890 , 7729 , -5839
340 , 1890 , 7729 , -5839
341 , 1890 , 7729 , -5839
342 , 1890 , 7729 , -5839
343 , 1890 , 7729 , -5839
344 , 1890 , 7729 , -5839
345 , 1890 , 7729 , -5839
346 , 1890 , 7729 , -5839
347 , 1890 , 7754 , -5864
348 , 1890 , 7754 , -5864
349 , 1890 , 7754 , -5864
350 , 1890 , 7754 , -5864
351 , 1890 , 7754 , -5864
352 , 1890 , 7754 , -5864
353 , 1890 , 7729 , -5839
354 , 1890 , 7729 , -5839
355 , 1890 , 7729 , -5839
356 , 1890 , 7729 , -5839
357 , 1890 , 7729 , -5839
358 , 1890 , 295 , 1595
359 , 1890 , 7729 , -5839
360 , 1890 , 7729 , -5839
361 , 1890 , 7729 , -5839
362 , 1890 , 7729 , -5839
363 , 1890 , 7729 , -5839
364 , 1890 , 7729 , -5839
365 , 1890 , 295 , 1595
366 , 1890 , 7729 , -5839
367 , 1890 , 295 , 1595
368 , 1890 , 7729 , -5839
369 , 1890 , 7729 , -5839
370 , 1890 , 295 , 1595
371 , 1890 , 295 , 1595
372 , 1890 , 295 , 1595
373 , 1890 , 295 , 1595
374 , 1890 , 295 , 1595
375 , 1890 , 295 , 1595
376 , 1890 , 295 , 1595
377 , 1890 , 295 , 1595
378 , 1890 , 295 , 1595
379 , 1890 , 295 , 1595
380 , 1890 , 295 , 1595
381 , 1890 , 295 , 1595
382 , 1890 , 295 , 1595
383 , 1890 , 295 , 1595
384 , 1890 , 295 , 1595
385 , 1890 , 295 , 1595
386 , 1890 , 295 , 1595
387 , 1890 , 295 , 1595
388 , 1890 , 295 , 1595
389 , 1890 , 295 , 1595
390 , 1890 , 295 , 1595
391 , 1890 , 295 , 1595
392 , 1890 , 295 , 1595
393 , 1890 , 295 , 1595
394 , 1890 , 295 , 1595
395 , 1890 , 295 , 1595
396 , 1890 , 295 , 1595
397 , 1890 , 295 , 1595
398 , 1890 , 295 , 1595
399 , 1890 , 315 , 1575
400 , 1890 , 295 , 1595
401 , 1890 , 315 , 1575
402 , 1890 , 315 , 1575
403 , 1890 , 315 , 1575
404 , 1890 , 315 , 1575
405 , 1890 , 315 , 1575
406 , 1890 , 315 , 1575
407 , 1890 , 315 , 1575
408 , 1890 , 315 , 1575
409 , 1890 , 315 , 1575
410 , 1890 , 315 , 1575
411 , 1890 , 315 , 1575
412 , 1890 , 315 , 1575
413 , 1890 , 315 , 1575
414 , 1890 , 315 , 1575
415 , 1890 , 315 , 1575
416 , 1890 , 315 , 1575
417 , 1890 , 315 , 1575
418 , 1890 , 315 , 1575
419 , 1890 , 315 , 1575
420 , 1890 , 315 , 1575
421 , 1890 , 315 , 1575
422 , 1890 , 315 , 1575
423 , 1890 , 315 , 1575
424 , 1890 , 315 , 1575
425 , 1890 , 315 , 1575
426 , 1890 , 315 , 1575
427 , 1890 , 315 , 1575
428 , 1890 , 315 , 1575
429 , 1890 , 315 , 1575
430 , 1890 , 1911 , -21
431 , 1890 , 1911 , -21
432 , 1890 , 1911 , -21
433 , 1890 , 1911 , -21
434 , 1890 , 1911 , -21
435 , 1890 , 1911 , -21
436 , 1890 , 1911 , -21
437 , 1890 , 315 , 1575
438 , 1890 , 315 , 1575
439 , 1890 , 315 , 1575
440 , 1890 , 315 , 1575
441 , 1890 , 315 , 1575
442 , 1890 , 315 , 1575
443 , 1890 , 315 , 1575
444 , 1890 , 315 , 1575
445 , 1890 , 315 , 1575
446 , 1890 , 315 , 1575
447 , 1890 , 315 , 1575
448 , 1890 , 315 , 1575
449 , 1890 , 315 , 1575
450 , 1890 , 315 , 1575
451 , 1890 , 315 , 1575
452 , 1890 , 315 , 1575
453 , 1890 , 315 , 1575
454 , 1890 , 315 , 1575
455 , 1890 , 315 , 1575
456 , 1890 , 315 , 1575
457 , 1890 , 315 , 1575
458 , 1890 , 315 , 1575
459 , 1890 , 315 , 1575
460 , 1890 , 315 , 1575
461 , 1890 , 315 , 1575
462 , 1890 , 315 , 1575
463 , 1890 , 315 , 1575
464 , 1890 , 315 , 1575
465 , 1890 , 315 , 1575
466 , 1890 , 315 , 1575
467 , 1890 , 315 , 1575
468 , 1890 , 315 , 1575
469 , 1890 , 315 , 1575
470 , 1890 , 315 , 1575
471 , 1890 , 315 , 1575
472 , 1890 , 315 , 1575
473 , 1890 , 315 , 1575
474 , 1890 , 315 , 1575
475 , 1890 , 315 , 1575
476 , 1890 , 315 , 1575
477 , 1890 , 315 , 1575
478 , 1890 , 315 , 1575
479 , 1890 , 315 , 1575
480 , 1890 , 315 , 1575
481 , 1890 , 315 , 1575
482 , 1890 , 315 , 1575
483 , 1890 , 315 , 1575
484 , 1890 , 315 , 1575
485 , 1890 , 315 , 1575
486 , 1890 , 315 , 1575
487 , 1890 , 315 , 1575
488 , 1890 , 315 , 1575
489 , 1890 , 315 , 1575
490 , 1890 , 315 , 1575
491 , 1890 , 315 , 1575
492 , 1890 , 315 , 1575
493 , 1890 , 315 , 1575
494 , 1890 , 315 , 1575
495 , 1890 , 315 , 1575
496 , 1890 , 315 , 1575
497 , 1890 , 315 , 1575
498 , 1890 , 315 , 1575
499 , 1890 , 315 , 1575
500 , 1890 , 314 , 1576
501 , 1890 , 314 , 1576
502 , 1890 , 314 , 1576
503 , 1890 , 314 , 1576
504 , 1890 , 315 , 1575
505 , 1890 , 315 , 1575
506 , 1890 , 315 , 1575
507 , 1890 , 315 , 1575
508 , 1890 , 315 , 1575
509 , 1890 , 315 , 1575
510 , 1890 , 315 , 1575
511 , 1890 , 315 , 1575
512 , 1890 , 315 , 1575
513 , 1890 , 315 , 1575
514 , 1890 , 315 , 1575
515 , 1890 , 314 , 1576
516 , 1890 , 315 , 1575
517 , 1890 , 314 , 1576
518 , 1890 , 314 , 1576
519 , 1890 , 315 , 1575
520 , 1890 , 315 , 1575
521 , 1890 , 315 , 1575
522 , 1890 , 314 , 1576
523 , 1890 , 314 , 1576
524 , 1890 , 314 , 1576
525 , 1890 , 315 , 1575
526 , 1890 , 315 , 1575
527 , 1890 , 315 , 1575
528 , 1890 , 315 , 1575
529 , 1890 , 315 , 1575
530 , 1890 , 315 , 1575
531 , 1890 , 315 , 1575
532 , 1890 , 315 , 1575
533 , 1890 , 315 , 1575
534 , 1890 , 315 , 1575
535 , 1890 , 315 , 1575
536 , 1890 , 315 , 1575
537 , 1890 , 315 , 1575
538 , 1890 , 314 , 1576
539 , 1890 , 314 , 1576
540 , 1890 , 315 , 1575
541 , 1890 , 314 , 1576
542 , 1890 , 314 , 1576
543 , 1890 , 314 , 1576
544 , 1890 , 314 , 1576
545 , 1890 , 314 , 1576
546 , 1890 , 314 , 1576
547 , 1890 , 314 , 1576
548 , 1890 , 314 , 1576
549 , 1890 , 314 , 1576
550 , 1890 , 314 , 1576
551 , 1890 , 314 , 1576
552 , 1890 , 314 , 1576
553 , 1890 , 314 , 1576
554 , 1890 , 314 , 1576
555 , 1890 , 314 , 1576
556 , 1890 , 314 , 1576
557 , 1890 , 314 , 1576
558 , 1890 , 314 , 1576
559 , 1890 , 314 , 1576
560 , 1890 , 314 , 1576
561 , 1890 , 315 , 1575
562 , 1890 , 315 , 1575
563 , 1890 , 315 , 1575
564 , 1890 , 315 , 1575
565 , 1890 , 315 , 1575
566 , 1890 , 315 , 1575
567 , 1890 , 315 , 1575
568 , 1890 , 315 , 1575
569 , 1890 , 315 , 1575
570 , 1890 , 315 , 1575
571 , 1890 , 315 , 1575
572 , 1890 , 315 , 1575
573 , 1890 , 315 , 1575
574 , 1890 , 315 , 1575
575 , 1890 , 315 , 1575
576 , 1890 , 315 , 1575
577 , 1890 , 315 , 1575
578 , 1890 , 315 , 1575
579 , 1890 , 315 , 1575
580 , 1890 , 315 , 1575
581 , 1890 , 315 , 1575
582 , 1890 , 315 , 1575
583 , 1890 , 315 , 1575
584 , 1890 , 315 , 1575
585 , 1890 , 315 , 1575
586 , 1890 , 315 , 1575
587 , 1890 , 315 , 1575
588 , 1890 , 315 , 1575
589 , 1890 , 314 , 1576
590 , 1890 , 314 , 1576
591 , 1890 , 314 , 1576
592 , 1890 , 314 , 1576
593 , 1890 , 314 , 1576
594 , 1890 , 314 , 1576
595 , 1890 , 314 , 1576
596 , 1890 , 314 , 1576
597 , 1890 , 314 , 1576
598 , 1890 , 314 , 1576
599 , 1890 , 314 , 1576
600 , 1890 , 314 , 1576
601 , 1890 , 314 , 1576
602 , 1890 , 314 , 1576
603 , 1890 , 314 , 1576
604 , 1890 , 314 , 1576
605 , 1890 , 314 , 1576
606 , 1890 , 314 , 1576
607 , 1890 , 314 , 1576
608 , 1890 , 314 , 1576
609 , 1890 , 314 , 1576
610 , 1890 , 754 , 1136
611 , 1890 , 754 , 1136
612 , 1890 , 754 , 1136
613 , 1890 , 754 , 1136
614 , 1890 , 754 , 1136
615 , 1890 , 754 , 1136
616 , 1890 , 754 , 1136
617 , 1890 , 754 , 1136
618 , 1890 , 754 , 1136
619 , 1890 , 754 , 1136
620 , 1890 , 754 , 1136
621 , 1890 , 754 , 1136
622 , 1890 , 754 , 1136
623 , 1890 , 754 , 1136
624 , 1890 , 754 , 1136
625 , 1890 , 754 , 1136
626 , 1890 , 755 , 1135
627 , 1890 , 755 , 1135
628 , 1890 , 754 , 1136
629 , 1890 , 754 , 1136
630 , 1890 , 754 , 1136
631 , 1890 , 754 , 1136
632 , 1890 , 754 , 1136
633 , 1890 , 754 , 1136
634 , 1890 , 754 , 1136
635 , 1890 , 754 , 1136
636 , 1890 , 754 , 1136
637 , 1890 , 755 , 1135
638 , 1890 , 755 , 1135
639 , 1890 , 755 , 1135
640 , 1890 , 755 , 1135
641 , 1890 , 755 , 1135
642 , 1890 , 755 , 1135
643 , 1890 , 755 , 1135
644 , 1890 , 755 , 1135
645 , 1890 , 755 , 1135
646 , 1890 , 755 , 1135
647 , 1890 , 755 , 1135
648 , 1890 , 755 , 1135
649 , 1890 , 755 , 1135
650 , 1890 , 755 , 1135
651 , 1890 , 755 , 1135
652 , 1890 , 754 , 1136
653 , 1890 , 314 , 1576
654 , 1890 , 314 , 1576
655 , 1890 , 755 , 1135
656 , 1890 , 754 , 1136
657 , 1890 , 315 , 1575
658 , 1890 , 315 , 1575
659 , 1890 , 315 , 1575
660 , 1890 , 755 , 1135
661 , 1890 , 2350 , -460
662 , 1890 , 2350 , -460
663 , 1890 , 2350 , -460
664 , 1890 , 2350 , -460
665 , 1890 , 2350 , -460
666 , 1890 , 2350 , -460
667 , 1890 , 2350 , -460
668 , 1890 , 2350 , -460
669 , 1890 , 2350 , -460
670 , 1890 , 2350 , -460
671 , 1890 , 2350 , -460
672 , 1890 , 2350 , -460
673 , 1890 , 2350 , -460
674 , 1890 , 2350 , -460
675 , 1890 , 2350 , -460
676 , 1890 , 2350 , -460
677 , 1890 , 2350 , -460
678 , 1890 , 2350 , -460
679 , 1890 , 755 , 1135
680 , 1890 , 754 , 1136
681 , 1890 , 754 , 1136
682 , 1890 , 755 , 1135
683 , 1890 , 754 , 1136
684 , 1890 , 754 , 1136
685 , 1890 , 754 , 1136
686 , 1890 , 314 , 1576
687 , 1890 , 314 , 1576
688 , 1890 , 314 , 1576
689 , 1890 , 2348 , -458
690 , 1890 , 2350 , -460
691 , 1890 , 2350 , -460
692 , 1890 , 2350 , -460
693 , 1890 , 755 , 1135
694 , 1890 , 2350 , -460
695 , 1890 , 2350 , -460
696 , 1890 , 2350 , -460
697 , 1890 , 2350 , -460
698 , 1890 , 2350 , -460
699 , 1890 , 2350 , -460
700 , 1890 , 2350 , -460
701 , 1890 , 2348 , -458
702 , 1890 , 2348 , -458
703 , 1890 , 2348 , -458
704 , 1890 , 2348 , -458
705 , 1890 , 2348 , -458
706 , 1890 , 2348 , -458
707 , 1890 , 2348 , -458
708 , 1890 , 2348 , -458
709 , 1890 , 2348 , -458
710 , 1890 , 1909 , -19
711 , 1890 , 2348 , -458
712 , 1890 , 2350 , -460
713 , 1890 , 2348 , -458
714 , 1890 , 2350 , -460
715 , 1890 , 2350 , -460
716 , 1890 , 2350 , -460
717 , 1890 , 2350 , -460
718 , 1890 , 2350 , -460
719 , 1890 , 2350 , -460
720 , 1890 , 2350 , -460
721 , 1890 , 2350 , -460
722 , 1890 , 2348 , -458
723 , 1890 , 2348 , -458
724 , 1890 , 2348 , -458
725 , 1890 , 2348 , -458
726 , 1890 , 2348 , -458
727 , 1890 , 2348 , -458
728 , 1890 , 2348 , -458
729 , 1890 , 2348 , -458
730 , 1890 , 2348 , -458
731 , 1890 , 2348 , -458
732 , 1890 , 2348 , -458
733 , 1890 , 2350 , -460
734 , 1890 , 2350 , -460
735 , 1890 , 2350 , -460
736 , 1890 , 2348 , -458
737 , 1890 , 2348 , -458
738 , 1890 , 2348 , -458
739 , 1890 , 2348 , -458
740 , 1890 , 2348 , -458
741 , 1890 , 2348 , -458
742 , 1890 , 2348 , -458
743 , 1890 , 2348 , -458
744 , 1890 , 9839 , -7949
745 , 1890 , 2350 , -460
746 , 1890 , 2350 , -460
747 , 1890 , 2350 , -460
748 , 1890 , 2350 , -460
749 , 1890 , 2350 , -460
750 , 1890 , 2350 , -460
751 , 1890 , 2350 , -460
752 , 1890 , 2350 , -460
753 , 1890 , 1911 , -21
754 , 1890 , 1909 , -19
755 , 1890 , 1909 , -19
756 , 1890 , 1909 , -19
757 , 1890 , 1909 , -19
758 , 1890 , 1909 , -19
759 , 1890 , 1909 , -19
760 , 1890 , 1909 , -19
761 , 1890 , 1909 , -19
762 , 1890 , 1909 , -19
763 , 1890 , 1909 , -19
764 , 1890 , 1909 , -19
765 , 1890 , 1909 , -19
766 , 1890 , 1909 , -19
767 , 1890 , 1909 , -19
768 , 1890 , 1909 , -19
769 , 1890 , 1909 , -19
770 , 1890 , 1909 , -19
771 , 1890 , 1909 , -19
772 , 1890 , 1909 , -19
773 , 1890 , 1909 , -19
774 , 1890 , 1909 , -19
775 , 1890 , 1909 , -19
776 , 1890 , 1909 , -19
777 , 1890 , 1909 , -19
778 , 1890 , 1909 , -19
779 , 1890 , 1909 , -19
780 , 1890 , 1909 , -19
781 , 1890 , 1909 , -19
782 , 1890 , 1909 , -19
783 , 1890 , 1909 , -19
784 , 1890 , 1909 , -19
785 , 1890 , 1909 , -19
786 , 1890 , 1909 , -19
787 , 1890 , 1909 , -19
788 , 1890 , 1909 , -19
789 , 1890 , 1909 , -19
790 , 1890 , 1909 , -19
791 , 1890 , 1909 , -19
792 , 1890 , 1909 , -19
793 , 1890 , 1909 , -19
794 , 1890 , 1909 , -19
795 , 1890 , 1909 , -19
796 , 1890 , 1909 , -19
797 , 1890 , 1909 , -19
798 , 1890 , 1909 , -19
799 , 1890 , 1909 , -19
800 , 1890 , 1909 , -19
801 , 1890 , 1909 , -19
802 , 1890 , 1909 , -19
803 , 1890 , 1909 , -19
804 , 1890 , 314 , 1576
805 , 1890 , 9373 , -7483
806 , 1890 , 9373 , -7483
807 , 1890 , 1909 , -19
808 , 1890 , 1909 , -19
809 , 1890 , 9375 , -7485
810 , 1890 , 1911 , -21
811 , 1890 , 1911 , -21
812 , 1890 , 1911 , -21
813 , 1890 , 1911 , -21
814 , 1890 , 1911 , -21
815 , 1890 , 1909 , -19
816 , 1890 , 1909 , -19
817 , 1890 , 1909 , -19
818 , 1890 , 1909 , -19
819 , 1890 , 1909 , -19
820 , 1890 , 1909 , -19
821 , 1890 , 1909 , -19
822 , 1890 , 1909 , -19
823 , 1890 , 1909 , -19
824 , 1890 , 1909 , -19
825 , 1890 , 1909 , -19
826 , 1890 , 1909 , -19
827 , 1890 , 1909 , -19
828 , 1890 , 1909 , -19
829 , 1890 , 1909 , -19
830 , 1890 , 1909 , -19
831 , 1890 , 1909 , -19
832 , 1890 , 1909 , -19
833 , 1890 , 1909 , -19
834 , 1890 , 1909 , -19
835 , 1890 , 1909 , -19
836 , 1890 , 1909 , -19
837 , 1890 , 1909 , -19
838 , 1890 , 1909 , -19
839 , 1890 , 1909 , -19
840 , 1890 , 1909 , -19
841 , 1890 , 1909 , -19
842 , 1890 , 1909 , -19
843 , 1890 , 1909 , -19
844 , 1890 , 1909 , -19
845 , 1890 , 1909 , -19
846 , 1890 , 1909 , -19
847 , 1890 , 1909 , -19
848 , 1890 , 1909 , -19
849 , 1890 , 9373 , -7483
850 , 1890 , 9373 , -7483
851 , 1890 , 9373 , -7483
852 , 1890 , 9373 , -7483
853 , 1890 , 9373 , -7483
854 , 1890 , 9375 , -7485
855 , 1890 , 1911 , -21
856 , 1890 , 1911 , -21
857 , 1890 , 1911 , -21
