# of domain, cohortId1, cohortId2, cohort diff
166 , 1909 , 1909 , 0
167 , 1909 , 1909 , 0
168 , 1909 , 1909 , 0
169 , 1909 , 1909 , 0
170 , 1909 , 1909 , 0
171 , 1909 , 1909 , 0
172 , 1909 , 1909 , 0
173 , 1909 , 1909 , 0
174 , 1909 , 1909 , 0
175 , 1909 , 1909 , 0
176 , 1909 , 1909 , 0
177 , 1909 , 1909 , 0
178 , 1909 , 1909 , 0
179 , 1909 , 1909 , 0
180 , 1909 , 1909 , 0
181 , 1909 , 1909 , 0
182 , 1909 , 1909 , 0
183 , 1909 , 1909 , 0
184 , 1909 , 1909 , 0
185 , 1909 , 1909 , 0
186 , 1909 , 1909 , 0
187 , 1909 , 1909 , 0
188 , 1909 , 1909 , 0
189 , 1909 , 1909 , 0
190 , 1909 , 1909 , 0
191 , 1909 , 1909 , 0
192 , 1909 , 1909 , 0
193 , 1909 , 1909 , 0
194 , 1909 , 1909 , 0
195 , 1909 , 1909 , 0
196 , 1909 , 1909 , 0
197 , 1909 , 1909 , 0
198 , 1909 , 1909 , 0
199 , 1909 , 1909 , 0
200 , 1909 , 1909 , 0
201 , 1909 , 1909 , 0
202 , 1909 , 1909 , 0
203 , 1909 , 1909 , 0
204 , 1909 , 1909 , 0
205 , 1909 , 1909 , 0
206 , 1909 , 1909 , 0
207 , 1909 , 1909 , 0
208 , 1909 , 1909 , 0
209 , 1909 , 1909 , 0
210 , 1909 , 1909 , 0
211 , 1909 , 1909 , 0
212 , 1909 , 1909 , 0
213 , 1909 , 1909 , 0
214 , 1909 , 1909 , 0
215 , 1909 , 1909 , 0
216 , 1909 , 1909 , 0
217 , 1909 , 1909 , 0
218 , 1909 , 1909 , 0
219 , 1909 , 1909 , 0
220 , 1909 , 1909 , 0
221 , 1909 , 1909 , 0
222 , 1909 , 1909 , 0
223 , 1909 , 1909 , 0
224 , 1909 , 1909 , 0
225 , 1909 , 1909 , 0
226 , 1909 , 1909 , 0
227 , 1909 , 1909 , 0
228 , 1909 , 1909 , 0
229 , 1909 , 1909 , 0
230 , 1909 , 1909 , 0
231 , 1909 , 1909 , 0
232 , 1909 , 1909 , 0
233 , 1909 , 1909 , 0
234 , 1909 , 1909 , 0
235 , 1909 , 1909 , 0
236 , 1909 , 1909 , 0
237 , 1909 , 1909 , 0
238 , 1909 , 1909 , 0
239 , 1909 , 1909 , 0
240 , 1909 , 1909 , 0
241 , 1909 , 1909 , 0
242 , 1909 , 1909 , 0
243 , 1909 , 1909 , 0
244 , 1909 , 1909 , 0
245 , 1909 , 1909 , 0
246 , 1909 , 1909 , 0
247 , 1909 , 1909 , 0
248 , 1909 , 1909 , 0
249 , 1909 , 1909 , 0
250 , 1909 , 1909 , 0
251 , 1909 , 1909 , 0
252 , 1909 , 1909 , 0
253 , 1909 , 1909 , 0
254 , 1909 , 1909 , 0
255 , 1909 , 1909 , 0
256 , 1909 , 1909 , 0
257 , 1909 , 1909 , 0
258 , 1909 , 1909 , 0
259 , 1909 , 1909 , 0
260 , 1909 , 1909 , 0
261 , 1909 , 1909 , 0
262 , 1909 , 1909 , 0
263 , 1909 , 1909 , 0
264 , 1909 , 1909 , 0
265 , 1909 , 1909 , 0
266 , 1909 , 1909 , 0
267 , 1909 , 1909 , 0
268 , 1909 , 1909 , 0
269 , 1909 , 1909 , 0
270 , 1909 , 1909 , 0
271 , 1909 , 1909 , 0
272 , 1909 , 1909 , 0
273 , 1909 , 1909 , 0
274 , 1909 , 1909 , 0
275 , 1909 , 1909 , 0
276 , 1909 , 1909 , 0
277 , 1909 , 1909 , 0
278 , 1909 , 1909 , 0
279 , 1909 , 1909 , 0
280 , 1909 , 1909 , 0
281 , 1909 , 1909 , 0
282 , 1909 , 1909 , 0
283 , 1909 , 1909 , 0
284 , 1909 , 1909 , 0
285 , 1909 , 1909 , 0
286 , 1909 , 1909 , 0
287 , 1909 , 1909 , 0
288 , 1909 , 1909 , 0
289 , 1909 , 1909 , 0
290 , 1909 , 1909 , 0
291 , 1909 , 1909 , 0
292 , 1909 , 1909 , 0
293 , 1909 , 1909 , 0
294 , 1909 , 1909 , 0
295 , 1909 , 1909 , 0
296 , 1909 , 1909 , 0
297 , 1909 , 1909 , 0
298 , 1909 , 1909 , 0
299 , 1909 , 1909 , 0
300 , 1909 , 1909 , 0
301 , 1909 , 1909 , 0
302 , 1909 , 1909 , 0
303 , 1909 , 1909 , 0
304 , 1909 , 1909 , 0
305 , 1909 , 1909 , 0
306 , 1909 , 1909 , 0
307 , 1909 , 1909 , 0
308 , 1909 , 1909 , 0
309 , 1909 , 1909 , 0
310 , 1909 , 1909 , 0
311 , 1909 , 1909 , 0
312 , 1909 , 1909 , 0
313 , 1909 , 1909 , 0
314 , 1909 , 1909 , 0
315 , 1909 , 1909 , 0
316 , 1909 , 1909 , 0
317 , 1909 , 1909 , 0
318 , 1909 , 1909 , 0
319 , 1909 , 1909 , 0
320 , 1909 , 1909 , 0
321 , 1909 , 1909 , 0
322 , 1909 , 1909 , 0
323 , 1909 , 1909 , 0
324 , 1909 , 1909 , 0
325 , 1909 , 1909 , 0
326 , 1909 , 1909 , 0
327 , 1909 , 1909 , 0
328 , 1909 , 1909 , 0
329 , 1909 , 1909 , 0
330 , 1909 , 1909 , 0
331 , 1909 , 1909 , 0
332 , 1909 , 1909 , 0
333 , 1909 , 1909 , 0
334 , 1909 , 1909 , 0
335 , 1909 , 1909 , 0
336 , 1909 , 1909 , 0
337 , 1909 , 1909 , 0
338 , 1909 , 1909 , 0
339 , 1909 , 1909 , 0
340 , 1909 , 1909 , 0
341 , 1909 , 1909 , 0
342 , 1909 , 1909 , 0
343 , 1909 , 1909 , 0
344 , 1909 , 1909 , 0
345 , 1909 , 1909 , 0
346 , 1909 , 1909 , 0
347 , 1909 , 1909 , 0
348 , 1909 , 1909 , 0
349 , 1909 , 1909 , 0
350 , 1909 , 1909 , 0
351 , 1909 , 1909 , 0
352 , 1909 , 1909 , 0
353 , 1909 , 1909 , 0
354 , 1909 , 1909 , 0
355 , 1909 , 1909 , 0
356 , 1909 , 1909 , 0
357 , 1909 , 1909 , 0
358 , 1909 , 1909 , 0
359 , 1909 , 1909 , 0
360 , 1909 , 1909 , 0
361 , 1909 , 1909 , 0
362 , 1909 , 1909 , 0
363 , 1909 , 1909 , 0
364 , 1909 , 1909 , 0
365 , 1909 , 1909 , 0
366 , 1909 , 1909 , 0
367 , 1909 , 1909 , 0
368 , 1909 , 1909 , 0
369 , 1909 , 1909 , 0
370 , 1909 , 1909 , 0
371 , 1909 , 1909 , 0
372 , 1909 , 1909 , 0
373 , 1909 , 1909 , 0
374 , 1909 , 1909 , 0
375 , 1909 , 1909 , 0
376 , 1909 , 1909 , 0
377 , 1909 , 1909 , 0
378 , 1909 , 1909 , 0
379 , 1909 , 1909 , 0
380 , 1909 , 1909 , 0
381 , 1909 , 1909 , 0
382 , 1909 , 1909 , 0
383 , 1909 , 1909 , 0
384 , 1909 , 1909 , 0
385 , 1909 , 1909 , 0
386 , 1909 , 1909 , 0
387 , 1909 , 1909 , 0
388 , 1909 , 1909 , 0
389 , 1909 , 1909 , 0
390 , 1909 , 1909 , 0
391 , 1909 , 1909 , 0
392 , 1909 , 1909 , 0
393 , 1909 , 1909 , 0
394 , 1909 , 1909 , 0
395 , 1909 , 1909 , 0
396 , 1909 , 1909 , 0
397 , 1909 , 1909 , 0
398 , 1909 , 1909 , 0
399 , 1909 , 1909 , 0
400 , 1909 , 1909 , 0
401 , 1909 , 1909 , 0
402 , 1909 , 1909 , 0
403 , 1909 , 1909 , 0
404 , 1909 , 1909 , 0
405 , 1909 , 1909 , 0
406 , 1909 , 1909 , 0
407 , 1909 , 1909 , 0
408 , 1909 , 1909 , 0
409 , 1909 , 1909 , 0
410 , 1909 , 1909 , 0
411 , 1909 , 1909 , 0
412 , 1909 , 1909 , 0
413 , 1909 , 1909 , 0
414 , 1909 , 1909 , 0
415 , 1909 , 1909 , 0
416 , 1909 , 1909 , 0
417 , 1909 , 1909 , 0
418 , 1909 , 1909 , 0
419 , 1909 , 1909 , 0
420 , 1909 , 1909 , 0
421 , 1909 , 1909 , 0
422 , 1909 , 1909 , 0
423 , 1909 , 1909 , 0
424 , 1909 , 1909 , 0
425 , 1909 , 1909 , 0
426 , 1909 , 1909 , 0
427 , 1909 , 1909 , 0
428 , 1909 , 1909 , 0
429 , 1909 , 1909 , 0
430 , 1909 , 1909 , 0
431 , 1909 , 1909 , 0
432 , 1909 , 1909 , 0
433 , 1909 , 1909 , 0
434 , 1909 , 1909 , 0
435 , 1909 , 1909 , 0
436 , 1909 , 1909 , 0
437 , 1909 , 1909 , 0
438 , 1909 , 1909 , 0
439 , 1909 , 1909 , 0
440 , 1909 , 1909 , 0
441 , 1909 , 1909 , 0
442 , 1909 , 1909 , 0
443 , 1909 , 1909 , 0
444 , 1909 , 1909 , 0
445 , 1909 , 1909 , 0
446 , 1909 , 1909 , 0
447 , 1909 , 1909 , 0
448 , 1909 , 1909 , 0
449 , 1909 , 1909 , 0
450 , 1909 , 1909 , 0
451 , 1909 , 1909 , 0
452 , 1909 , 1909 , 0
453 , 1909 , 1909 , 0
454 , 1909 , 1909 , 0
455 , 1909 , 1909 , 0
456 , 1909 , 1909 , 0
457 , 1909 , 1909 , 0
458 , 1909 , 1909 , 0
459 , 1909 , 1909 , 0
460 , 1909 , 1911 , -2
461 , 1909 , 1909 , 0
462 , 1909 , 1909 , 0
463 , 1909 , 1909 , 0
464 , 1909 , 1909 , 0
465 , 1909 , 1909 , 0
466 , 1909 , 1909 , 0
467 , 1909 , 1909 , 0
468 , 1909 , 1909 , 0
469 , 1909 , 1909 , 0
470 , 1909 , 1911 , -2
471 , 1909 , 1911 , -2
472 , 1909 , 1911 , -2
473 , 1909 , 1911 , -2
474 , 1909 , 1911 , -2
475 , 1909 , 1911 , -2
476 , 1909 , 1911 , -2
477 , 1909 , 1911 , -2
478 , 1909 , 1911 , -2
479 , 1909 , 1911 , -2
480 , 1909 , 1911 , -2
481 , 1909 , 1911 , -2
482 , 1909 , 1911 , -2
483 , 1909 , 1911 , -2
484 , 1909 , 1911 , -2
485 , 1909 , 1911 , -2
486 , 1909 , 1911 , -2
487 , 1909 , 1911 , -2
488 , 1909 , 1911 , -2
489 , 1909 , 1911 , -2
490 , 1909 , 1911 , -2
491 , 1909 , 1911 , -2
492 , 1909 , 1911 , -2
493 , 1909 , 1911 , -2
494 , 1909 , 1911 , -2
495 , 1909 , 1911 , -2
496 , 1909 , 1911 , -2
497 , 1909 , 1911 , -2
498 , 1909 , 1911 , -2
499 , 1909 , 1911 , -2
500 , 1909 , 1911 , -2
501 , 1909 , 1911 , -2
502 , 1909 , 1911 , -2
503 , 1909 , 1911 , -2
504 , 1909 , 1911 , -2
505 , 1909 , 1911 , -2
506 , 1909 , 1911 , -2
507 , 1909 , 1911 , -2
508 , 1909 , 1911 , -2
509 , 1909 , 1911 , -2
510 , 1909 , 1911 , -2
511 , 1909 , 1911 , -2
512 , 1909 , 1911 , -2
513 , 1909 , 1911 , -2
514 , 1909 , 1911 , -2
515 , 1909 , 1911 , -2
516 , 1909 , 1911 , -2
517 , 1909 , 1911 , -2
518 , 1909 , 1911 , -2
519 , 1909 , 1911 , -2
520 , 1909 , 1911 , -2
521 , 1909 , 1909 , 0
522 , 1909 , 1911 , -2
523 , 1909 , 315 , 1594
524 , 1909 , 315 , 1594
525 , 1909 , 315 , 1594
526 , 1909 , 315 , 1594
527 , 1909 , 315 , 1594
528 , 1909 , 315 , 1594
529 , 1909 , 315 , 1594
530 , 1909 , 315 , 1594
531 , 1909 , 315 , 1594
532 , 1909 , 315 , 1594
533 , 1909 , 315 , 1594
534 , 1909 , 315 , 1594
535 , 1909 , 315 , 1594
536 , 1909 , 315 , 1594
537 , 1909 , 315 , 1594
538 , 1909 , 315 , 1594
539 , 1909 , 315 , 1594
540 , 1909 , 315 , 1594
541 , 1909 , 315 , 1594
542 , 1909 , 315 , 1594
543 , 1909 , 315 , 1594
544 , 1909 , 315 , 1594
545 , 1909 , 315 , 1594
546 , 1909 , 315 , 1594
547 , 1909 , 315 , 1594
548 , 1909 , 315 , 1594
549 , 1909 , 315 , 1594
550 , 1909 , 315 , 1594
551 , 1909 , 315 , 1594
552 , 1909 , 315 , 1594
553 , 1909 , 315 , 1594
554 , 1909 , 315 , 1594
555 , 1909 , 315 , 1594
556 , 1909 , 315 , 1594
557 , 1909 , 315 , 1594
558 , 1909 , 315 , 1594
559 , 1909 , 315 , 1594
560 , 1909 , 315 , 1594
561 , 1909 , 315 , 1594
562 , 1909 , 315 , 1594
563 , 1909 , 315 , 1594
564 , 1909 , 315 , 1594
565 , 1909 , 315 , 1594
566 , 1909 , 315 , 1594
567 , 1909 , 315 , 1594
568 , 1909 , 315 , 1594
569 , 1909 , 315 , 1594
570 , 1909 , 315 , 1594
571 , 1909 , 315 , 1594
572 , 1909 , 315 , 1594
573 , 1909 , 315 , 1594
574 , 1909 , 315 , 1594
575 , 1909 , 315 , 1594
576 , 1909 , 315 , 1594
577 , 1909 , 315 , 1594
578 , 1909 , 315 , 1594
579 , 1909 , 315 , 1594
580 , 1909 , 315 , 1594
581 , 1909 , 315 , 1594
582 , 1909 , 315 , 1594
583 , 1909 , 315 , 1594
584 , 1909 , 315 , 1594
585 , 1909 , 315 , 1594
586 , 1909 , 315 , 1594
587 , 1909 , 315 , 1594
588 , 1909 , 315 , 1594
589 , 1909 , 315 , 1594
590 , 1909 , 315 , 1594
591 , 1909 , 315 , 1594
592 , 1909 , 315 , 1594
593 , 1909 , 315 , 1594
594 , 1909 , 315 , 1594
595 , 1909 , 315 , 1594
596 , 1909 , 315 , 1594
597 , 1909 , 315 , 1594
598 , 1909 , 315 , 1594
599 , 1909 , 315 , 1594
600 , 1909 , 315 , 1594
601 , 1909 , 315 , 1594
602 , 1909 , 315 , 1594
603 , 1909 , 315 , 1594
604 , 1909 , 315 , 1594
605 , 1909 , 315 , 1594
606 , 1909 , 315 , 1594
607 , 1909 , 315 , 1594
608 , 1909 , 315 , 1594
609 , 1909 , 315 , 1594
610 , 1909 , 315 , 1594
611 , 1909 , 315 , 1594
612 , 1909 , 315 , 1594
613 , 1909 , 315 , 1594
614 , 1909 , 315 , 1594
615 , 1909 , 315 , 1594
616 , 1909 , 315 , 1594
617 , 1909 , 315 , 1594
618 , 1909 , 315 , 1594
619 , 1909 , 315 , 1594
620 , 1909 , 315 , 1594
621 , 1909 , 315 , 1594
622 , 1909 , 314 , 1595
623 , 1909 , 315 , 1594
624 , 1909 , 315 , 1594
625 , 1909 , 315 , 1594
626 , 1909 , 315 , 1594
627 , 1909 , 315 , 1594
628 , 1909 , 314 , 1595
629 , 1909 , 315 , 1594
630 , 1909 , 314 , 1595
631 , 1909 , 315 , 1594
632 , 1909 , 315 , 1594
633 , 1909 , 314 , 1595
634 , 1909 , 315 , 1594
635 , 1909 , 315 , 1594
636 , 1909 , 315 , 1594
637 , 1909 , 315 , 1594
638 , 1909 , 315 , 1594
639 , 1909 , 315 , 1594
640 , 1909 , 315 , 1594
641 , 1909 , 315 , 1594
642 , 1909 , 315 , 1594
643 , 1909 , 315 , 1594
644 , 1909 , 315 , 1594
645 , 1909 , 314 , 1595
646 , 1909 , 315 , 1594
647 , 1909 , 315 , 1594
648 , 1909 , 315 , 1594
649 , 1909 , 315 , 1594
650 , 1909 , 315 , 1594
651 , 1909 , 315 , 1594
652 , 1909 , 315 , 1594
653 , 1909 , 315 , 1594
654 , 1909 , 315 , 1594
655 , 1909 , 315 , 1594
656 , 1909 , 315 , 1594
657 , 1909 , 315 , 1594
658 , 1909 , 315 , 1594
659 , 1909 , 315 , 1594
660 , 1909 , 315 , 1594
661 , 1909 , 315 , 1594
662 , 1909 , 315 , 1594
663 , 1909 , 315 , 1594
664 , 1909 , 314 , 1595
665 , 1909 , 315 , 1594
666 , 1909 , 315 , 1594
667 , 1909 , 315 , 1594
668 , 1909 , 315 , 1594
669 , 1909 , 315 , 1594
670 , 1909 , 315 , 1594
671 , 1909 , 314 , 1595
672 , 1909 , 315 , 1594
673 , 1909 , 315 , 1594
674 , 1909 , 315 , 1594
675 , 1909 , 315 , 1594
676 , 1909 , 315 , 1594
677 , 1909 , 3702 , -1793
678 , 1909 , 3702 , -1793
679 , 1909 , 315 , 1594
680 , 1909 , 315 , 1594
681 , 1909 , 3702 , -1793
682 , 1909 , 3702 , -1793
683 , 1909 , 3702 , -1793
684 , 1909 , 3702 , -1793
685 , 1909 , 3702 , -1793
686 , 1909 , 315 , 1594
687 , 1909 , 3702 , -1793
688 , 1909 , 3702 , -1793
689 , 1909 , 3702 , -1793
690 , 1909 , 3702 , -1793
691 , 1909 , 3702 , -1793
692 , 1909 , 3702 , -1793
693 , 1909 , 3702 , -1793
694 , 1909 , 3702 , -1793
695 , 1909 , 3702 , -1793
696 , 1909 , 3702 , -1793
697 , 1909 , 3702 , -1793
698 , 1909 , 3702 , -1793
699 , 1909 , 3702 , -1793
700 , 1909 , 3702 , -1793
701 , 1909 , 3702 , -1793
702 , 1909 , 3702 , -1793
703 , 1909 , 3702 , -1793
704 , 1909 , 3702 , -1793
705 , 1909 , 3702 , -1793
706 , 1909 , 3702 , -1793
707 , 1909 , 3702 , -1793
708 , 1909 , 3702 , -1793
709 , 1909 , 3702 , -1793
710 , 1909 , 3702 , -1793
711 , 1909 , 3702 , -1793
712 , 1909 , 3702 , -1793
713 , 1909 , 3702 , -1793
714 , 1909 , 3702 , -1793
715 , 1909 , 3702 , -1793
716 , 1909 , 3702 , -1793
717 , 1909 , 3702 , -1793
718 , 1909 , 3702 , -1793
719 , 1909 , 3702 , -1793
720 , 1909 , 3702 , -1793
721 , 1909 , 3702 , -1793
722 , 1909 , 3702 , -1793
723 , 1909 , 3702 , -1793
724 , 1909 , 3702 , -1793
725 , 1909 , 3702 , -1793
726 , 1909 , 3702 , -1793
727 , 1909 , 3702 , -1793
728 , 1909 , 3702 , -1793
729 , 1909 , 3702 , -1793
730 , 1909 , 3702 , -1793
731 , 1909 , 3702 , -1793
732 , 1909 , 3702 , -1793
733 , 1909 , 3702 , -1793
734 , 1909 , 3702 , -1793
735 , 1909 , 3702 , -1793
736 , 1909 , 3702 , -1793
737 , 1909 , 3702 , -1793
738 , 1909 , 3702 , -1793
739 , 1909 , 3702 , -1793
740 , 1909 , 3702 , -1793
741 , 1909 , 3702 , -1793
742 , 1909 , 3702 , -1793
743 , 1909 , 3702 , -1793
744 , 1909 , 3702 , -1793
745 , 1909 , 3702 , -1793
746 , 1909 , 3702 , -1793
747 , 1909 , 3702 , -1793
748 , 1909 , 3702 , -1793
749 , 1909 , 3702 , -1793
750 , 1909 , 3702 , -1793
751 , 1909 , 3702 , -1793
752 , 1909 , 3702 , -1793
753 , 1909 , 3702 , -1793
754 , 1909 , 3702 , -1793
755 , 1909 , 3702 , -1793
756 , 1909 , 3702 , -1793
757 , 1909 , 3702 , -1793
758 , 1909 , 3702 , -1793
759 , 1909 , 3702 , -1793
760 , 1909 , 3701 , -1792
761 , 1909 , 3702 , -1793
762 , 1909 , 3702 , -1793
763 , 1909 , 3702 , -1793
764 , 1909 , 3701 , -1792
765 , 1909 , 3701 , -1792
766 , 1909 , 3701 , -1792
767 , 1909 , 3701 , -1792
768 , 1909 , 3701 , -1792
769 , 1909 , 3701 , -1792
770 , 1909 , 3701 , -1792
771 , 1909 , 3701 , -1792
772 , 1909 , 3701 , -1792
773 , 1909 , 3701 , -1792
774 , 1909 , 3701 , -1792
775 , 1909 , 3701 , -1792
776 , 1909 , 3701 , -1792
777 , 1909 , 3701 , -1792
778 , 1909 , 3701 , -1792
779 , 1909 , 3701 , -1792
780 , 1909 , 3701 , -1792
781 , 1909 , 3701 , -1792
782 , 1909 , 3701 , -1792
783 , 1909 , 3702 , -1793
784 , 1909 , 3702 , -1793
785 , 1909 , 3702 , -1793
786 , 1909 , 3702 , -1793
787 , 1909 , 3702 , -1793
788 , 1909 , 3702 , -1793
789 , 1909 , 3702 , -1793
790 , 1909 , 3702 , -1793
791 , 1909 , 3702 , -1793
792 , 1909 , 3702 , -1793
793 , 1909 , 3702 , -1793
794 , 1909 , 3702 , -1793
795 , 1909 , 3702 , -1793
796 , 1909 , 3701 , -1792
797 , 1909 , 3702 , -1793
798 , 1909 , 3702 , -1793
799 , 1909 , 3702 , -1793
800 , 1909 , 3702 , -1793
801 , 1909 , 3702 , -1793
802 , 1909 , 3702 , -1793
803 , 1909 , 3702 , -1793
804 , 1909 , 3702 , -1793
805 , 1909 , 3702 , -1793
806 , 1909 , 3702 , -1793
807 , 1909 , 3702 , -1793
808 , 1909 , 3702 , -1793
809 , 1909 , 3702 , -1793
810 , 1909 , 3702 , -1793
811 , 1909 , 3702 , -1793
812 , 1909 , 3702 , -1793
813 , 1909 , 3702 , -1793
814 , 1909 , 3702 , -1793
815 , 1909 , 3702 , -1793
816 , 1909 , 3702 , -1793
817 , 1909 , 3702 , -1793
818 , 1909 , 3702 , -1793
819 , 1909 , 3702 , -1793
820 , 1909 , 3702 , -1793
821 , 1909 , 3702 , -1793
822 , 1909 , 3702 , -1793
823 , 1909 , 3702 , -1793
824 , 1909 , 3702 , -1793
825 , 1909 , 3702 , -1793
826 , 1909 , 3702 , -1793
827 , 1909 , 3702 , -1793
828 , 1909 , 3702 , -1793
829 , 1909 , 3702 , -1793
830 , 1909 , 3702 , -1793
831 , 1909 , 3702 , -1793
832 , 1909 , 3702 , -1793
833 , 1909 , 3702 , -1793
834 , 1909 , 3702 , -1793
835 , 1909 , 3702 , -1793
836 , 1909 , 3702 , -1793
837 , 1909 , 3702 , -1793
838 , 1909 , 3702 , -1793
839 , 1909 , 3702 , -1793
840 , 1909 , 3702 , -1793
841 , 1909 , 3702 , -1793
842 , 1909 , 3702 , -1793
843 , 1909 , 3702 , -1793
844 , 1909 , 3702 , -1793
845 , 1909 , 3702 , -1793
846 , 1909 , 3702 , -1793
847 , 1909 , 3702 , -1793
848 , 1909 , 3702 , -1793
849 , 1909 , 3702 , -1793
850 , 1909 , 3702 , -1793
851 , 1909 , 3702 , -1793
852 , 1909 , 3702 , -1793
853 , 1909 , 3702 , -1793
854 , 1909 , 3702 , -1793
855 , 1909 , 3702 , -1793
856 , 1909 , 3702 , -1793
857 , 1909 , 3702 , -1793
858 , 1909 , 3702 , -1793
859 , 1909 , 3702 , -1793
