# of domain, cohortId1, cohortId2, cohort diff
0 , 24454 , 24454 , 0
1 , 24454 , 15379 , 9075
2 , 24454 , 15379 , 9075
3 , 24454 , 15628 , 8826
4 , 24454 , 15628 , 8826
5 , 24454 , 15757 , 8697
6 , 24454 , 17015 , 7439
7 , 24454 , 14992 , 9462
8 , 24454 , 17771 , 6683
9 , 24454 , 2985 , 21469
10 , 24454 , 2152 , 22302
