# of domain, cohortId1, cohortId2, cohort diff
131 , 1892 , 2329 , -437
132 , 1892 , 2329 , -437
133 , 1892 , 2329 , -437
134 , 1892 , 2329 , -437
135 , 1892 , 2329 , -437
136 , 1892 , 2329 , -437
137 , 1892 , 2329 , -437
138 , 1892 , 2329 , -437
139 , 1892 , 2329 , -437
140 , 1892 , 2329 , -437
141 , 1892 , 2329 , -437
142 , 1892 , 2329 , -437
143 , 1892 , 2329 , -437
144 , 1892 , 2329 , -437
145 , 1892 , 2329 , -437
146 , 1892 , 2329 , -437
147 , 1892 , 2329 , -437
148 , 1892 , 2329 , -437
149 , 1892 , 2350 , -458
150 , 1892 , 2350 , -458
151 , 1892 , 2350 , -458
152 , 1892 , 2350 , -458
153 , 1892 , 2350 , -458
154 , 1892 , 2350 , -458
155 , 1892 , 2329 , -437
156 , 1892 , 2329 , -437
157 , 1892 , 2329 , -437
158 , 1892 , 2329 , -437
159 , 1892 , 2329 , -437
160 , 1892 , 2329 , -437
161 , 1892 , 2328 , -436
162 , 1892 , 2329 , -437
163 , 1892 , 2350 , -458
164 , 1892 , 2350 , -458
165 , 1892 , 2350 , -458
166 , 1892 , 2350 , -458
167 , 1892 , 2350 , -458
168 , 1892 , 2329 , -437
169 , 1892 , 2329 , -437
170 , 1892 , 2329 , -437
171 , 1892 , 2329 , -437
172 , 1892 , 2350 , -458
173 , 1892 , 2350 , -458
174 , 1892 , 2350 , -458
175 , 1892 , 2350 , -458
176 , 1892 , 2350 , -458
177 , 1892 , 2350 , -458
178 , 1892 , 2350 , -458
179 , 1892 , 2350 , -458
180 , 1892 , 2350 , -458
181 , 1892 , 2350 , -458
182 , 1892 , 2350 , -458
183 , 1892 , 2350 , -458
184 , 1892 , 2350 , -458
185 , 1892 , 2350 , -458
186 , 1892 , 2350 , -458
187 , 1892 , 2350 , -458
188 , 1892 , 2350 , -458
189 , 1892 , 2350 , -458
190 , 1892 , 2350 , -458
191 , 1892 , 2350 , -458
192 , 1892 , 2350 , -458
193 , 1892 , 2350 , -458
194 , 1892 , 2350 , -458
195 , 1892 , 2350 , -458
196 , 1892 , 2350 , -458
197 , 1892 , 2350 , -458
198 , 1892 , 2350 , -458
199 , 1892 , 2350 , -458
200 , 1892 , 2350 , -458
201 , 1892 , 2329 , -437
202 , 1892 , 2350 , -458
203 , 1892 , 2350 , -458
204 , 1892 , 2350 , -458
205 , 1892 , 2350 , -458
206 , 1892 , 2350 , -458
207 , 1892 , 2350 , -458
208 , 1892 , 2350 , -458
209 , 1892 , 2350 , -458
210 , 1892 , 2350 , -458
211 , 1892 , 2350 , -458
212 , 1892 , 2350 , -458
213 , 1892 , 2350 , -458
214 , 1892 , 2350 , -458
215 , 1892 , 2350 , -458
216 , 1892 , 2350 , -458
217 , 1892 , 2350 , -458
218 , 1892 , 2350 , -458
219 , 1892 , 2350 , -458
220 , 1892 , 2350 , -458
221 , 1892 , 2350 , -458
222 , 1892 , 2350 , -458
223 , 1892 , 2350 , -458
224 , 1892 , 2350 , -458
225 , 1892 , 2350 , -458
226 , 1892 , 2350 , -458
227 , 1892 , 2350 , -458
228 , 1892 , 2350 , -458
229 , 1892 , 2350 , -458
230 , 1892 , 2350 , -458
231 , 1892 , 2350 , -458
232 , 1892 , 2350 , -458
233 , 1892 , 2350 , -458
234 , 1892 , 2350 , -458
235 , 1892 , 2350 , -458
236 , 1892 , 2350 , -458
237 , 1892 , 2350 , -458
238 , 1892 , 2350 , -458
239 , 1892 , 2350 , -458
240 , 1892 , 2350 , -458
241 , 1892 , 2350 , -458
242 , 1892 , 2350 , -458
243 , 1892 , 2350 , -458
244 , 1892 , 2350 , -458
245 , 1892 , 2350 , -458
246 , 1892 , 2350 , -458
247 , 1892 , 2350 , -458
248 , 1892 , 2350 , -458
249 , 1892 , 2350 , -458
250 , 1892 , 2350 , -458
251 , 1892 , 2350 , -458
252 , 1892 , 2350 , -458
253 , 1892 , 2350 , -458
254 , 1892 , 2350 , -458
255 , 1892 , 2350 , -458
256 , 1892 , 9841 , -7949
257 , 1892 , 9841 , -7949
258 , 1892 , 9841 , -7949
259 , 1892 , 9841 , -7949
260 , 1892 , 9841 , -7949
261 , 1892 , 9841 , -7949
262 , 1892 , 9841 , -7949
263 , 1892 , 9841 , -7949
264 , 1892 , 9814 , -7922
265 , 1892 , 9842 , -7950
266 , 1892 , 9842 , -7950
267 , 1892 , 9814 , -7922
268 , 1892 , 9814 , -7922
269 , 1892 , 9841 , -7949
270 , 1892 , 9841 , -7949
271 , 1892 , 9841 , -7949
272 , 1892 , 9841 , -7949
273 , 1892 , 2350 , -458
274 , 1892 , 2350 , -458
275 , 1892 , 9841 , -7949
276 , 1892 , 9841 , -7949
277 , 1892 , 2350 , -458
278 , 1892 , 9841 , -7949
279 , 1892 , 9841 , -7949
280 , 1892 , 9841 , -7949
281 , 1892 , 9841 , -7949
282 , 1892 , 9841 , -7949
283 , 1892 , 9841 , -7949
284 , 1892 , 9841 , -7949
285 , 1892 , 9841 , -7949
286 , 1892 , 9841 , -7949
287 , 1892 , 9841 , -7949
288 , 1892 , 9841 , -7949
289 , 1892 , 9841 , -7949
290 , 1892 , 9841 , -7949
291 , 1892 , 9841 , -7949
292 , 1892 , 9841 , -7949
293 , 1892 , 9841 , -7949
294 , 1892 , 9841 , -7949
295 , 1892 , 9841 , -7949
296 , 1892 , 9841 , -7949
297 , 1892 , 9841 , -7949
298 , 1892 , 9841 , -7949
299 , 1892 , 9841 , -7949
300 , 1892 , 9841 , -7949
301 , 1892 , 9841 , -7949
302 , 1892 , 9826 , -7934
303 , 1892 , 9841 , -7949
304 , 1892 , 9841 , -7949
305 , 1892 , 9841 , -7949
306 , 1892 , 9841 , -7949
307 , 1892 , 9841 , -7949
308 , 1892 , 9841 , -7949
309 , 1892 , 9841 , -7949
310 , 1892 , 9841 , -7949
311 , 1892 , 9841 , -7949
312 , 1892 , 9841 , -7949
313 , 1892 , 9841 , -7949
314 , 1892 , 9841 , -7949
315 , 1892 , 9841 , -7949
316 , 1892 , 9841 , -7949
317 , 1892 , 9841 , -7949
318 , 1892 , 9841 , -7949
319 , 1892 , 9841 , -7949
320 , 1892 , 9841 , -7949
321 , 1892 , 9841 , -7949
322 , 1892 , 9842 , -7950
323 , 1892 , 9842 , -7950
324 , 1892 , 9842 , -7950
325 , 1892 , 9841 , -7949
326 , 1892 , 9841 , -7949
327 , 1892 , 9841 , -7949
328 , 1892 , 9841 , -7949
329 , 1892 , 9841 , -7949
330 , 1892 , 9841 , -7949
331 , 1892 , 9814 , -7922
332 , 1892 , 9841 , -7949
333 , 1892 , 9841 , -7949
334 , 1892 , 9841 , -7949
335 , 1892 , 9841 , -7949
336 , 1892 , 9841 , -7949
337 , 1892 , 9841 , -7949
338 , 1892 , 9814 , -7922
339 , 1892 , 9841 , -7949
340 , 1892 , 9841 , -7949
341 , 1892 , 9841 , -7949
342 , 1892 , 9841 , -7949
343 , 1892 , 9841 , -7949
344 , 1892 , 9841 , -7949
345 , 1892 , 9841 , -7949
346 , 1892 , 9841 , -7949
347 , 1892 , 9841 , -7949
348 , 1892 , 9841 , -7949
349 , 1892 , 9841 , -7949
350 , 1892 , 9841 , -7949
351 , 1892 , 9841 , -7949
352 , 1892 , 9841 , -7949
353 , 1892 , 2350 , -458
354 , 1892 , 9841 , -7949
355 , 1892 , 2350 , -458
356 , 1892 , 9841 , -7949
357 , 1892 , 9814 , -7922
358 , 1892 , 2350 , -458
359 , 1892 , 2350 , -458
360 , 1892 , 2350 , -458
361 , 1892 , 2350 , -458
362 , 1892 , 2350 , -458
363 , 1892 , 2350 , -458
364 , 1892 , 2350 , -458
365 , 1892 , 2350 , -458
366 , 1892 , 2350 , -458
367 , 1892 , 2350 , -458
368 , 1892 , 2350 , -458
369 , 1892 , 2350 , -458
370 , 1892 , 2350 , -458
371 , 1892 , 2350 , -458
372 , 1892 , 2350 , -458
373 , 1892 , 2350 , -458
374 , 1892 , 2350 , -458
375 , 1892 , 2350 , -458
376 , 1892 , 2350 , -458
377 , 1892 , 2350 , -458
378 , 1892 , 2350 , -458
379 , 1892 , 2350 , -458
380 , 1892 , 2350 , -458
381 , 1892 , 2350 , -458
382 , 1892 , 2350 , -458
383 , 1892 , 2350 , -458
384 , 1892 , 2350 , -458
385 , 1892 , 2350 , -458
386 , 1892 , 2350 , -458
387 , 1892 , 2350 , -458
388 , 1892 , 2350 , -458
389 , 1892 , 2351 , -459
390 , 1892 , 2351 , -459
391 , 1892 , 2351 , -459
392 , 1892 , 2351 , -459
393 , 1892 , 2351 , -459
394 , 1892 , 2351 , -459
395 , 1892 , 2351 , -459
396 , 1892 , 2351 , -459
397 , 1892 , 2351 , -459
398 , 1892 , 2351 , -459
399 , 1892 , 2125 , -233
400 , 1892 , 2125 , -233
401 , 1892 , 2125 , -233
402 , 1892 , 2125 , -233
403 , 1892 , 6074 , -4182
404 , 1892 , 6074 , -4182
405 , 1892 , 6074 , -4182
406 , 1892 , 6074 , -4182
407 , 1892 , 6365 , -4473
408 , 1892 , 2351 , -459
409 , 1892 , 2351 , -459
410 , 1892 , 2351 , -459
411 , 1892 , 2351 , -459
412 , 1892 , 2351 , -459
413 , 1892 , 6366 , -4474
414 , 1892 , 6366 , -4474
415 , 1892 , 6366 , -4474
416 , 1892 , 6366 , -4474
417 , 1892 , 6366 , -4474
418 , 1892 , 6366 , -4474
419 , 1892 , 6366 , -4474
420 , 1892 , 6366 , -4474
421 , 1892 , 6366 , -4474
422 , 1892 , 6366 , -4474
423 , 1892 , 6366 , -4474
424 , 1892 , 6366 , -4474
425 , 1892 , 6366 , -4474
426 , 1892 , 6366 , -4474
427 , 1892 , 6366 , -4474
428 , 1892 , 6366 , -4474
429 , 1892 , 6366 , -4474
430 , 1892 , 6366 , -4474
431 , 1892 , 6366 , -4474
432 , 1892 , 6366 , -4474
433 , 1892 , 6366 , -4474
434 , 1892 , 6366 , -4474
435 , 1892 , 6366 , -4474
436 , 1892 , 6366 , -4474
437 , 1892 , 6366 , -4474
438 , 1892 , 6366 , -4474
439 , 1892 , 6366 , -4474
440 , 1892 , 6366 , -4474
441 , 1892 , 6366 , -4474
442 , 1892 , 6366 , -4474
443 , 1892 , 6366 , -4474
444 , 1892 , 6366 , -4474
445 , 1892 , 6366 , -4474
446 , 1892 , 6366 , -4474
447 , 1892 , 6366 , -4474
448 , 1892 , 6366 , -4474
449 , 1892 , 6366 , -4474
450 , 1892 , 6366 , -4474
451 , 1892 , 6366 , -4474
452 , 1892 , 6366 , -4474
453 , 1892 , 6366 , -4474
454 , 1892 , 6366 , -4474
455 , 1892 , 6366 , -4474
456 , 1892 , 6366 , -4474
457 , 1892 , 6366 , -4474
458 , 1892 , 6366 , -4474
459 , 1892 , 6366 , -4474
460 , 1892 , 6366 , -4474
461 , 1892 , 6366 , -4474
462 , 1892 , 6366 , -4474
463 , 1892 , 6366 , -4474
464 , 1892 , 6366 , -4474
465 , 1892 , 6366 , -4474
466 , 1892 , 6366 , -4474
467 , 1892 , 6366 , -4474
468 , 1892 , 6366 , -4474
469 , 1892 , 6366 , -4474
470 , 1892 , 6366 , -4474
471 , 1892 , 6366 , -4474
472 , 1892 , 6366 , -4474
473 , 1892 , 6366 , -4474
474 , 1892 , 6366 , -4474
475 , 1892 , 6366 , -4474
476 , 1892 , 6366 , -4474
477 , 1892 , 6366 , -4474
478 , 1892 , 5782 , -3890
479 , 1892 , 5782 , -3890
480 , 1892 , 5782 , -3890
481 , 1892 , 5782 , -3890
482 , 1892 , 5782 , -3890
483 , 1892 , 5782 , -3890
484 , 1892 , 5782 , -3890
485 , 1892 , 5782 , -3890
486 , 1892 , 5782 , -3890
487 , 1892 , 5782 , -3890
488 , 1892 , 5782 , -3890
489 , 1892 , 5782 , -3890
490 , 1892 , 5782 , -3890
491 , 1892 , 5782 , -3890
492 , 1892 , 5782 , -3890
493 , 1892 , 5782 , -3890
494 , 1892 , 5485 , -3593
495 , 1892 , 5485 , -3593
496 , 1892 , 5782 , -3890
497 , 1892 , 5485 , -3593
498 , 1892 , 5485 , -3593
499 , 1892 , 5485 , -3593
500 , 1892 , 5485 , -3593
501 , 1892 , 5485 , -3593
502 , 1892 , 5485 , -3593
503 , 1892 , 5782 , -3890
504 , 1892 , 5782 , -3890
505 , 1892 , 5782 , -3890
506 , 1892 , 5782 , -3890
507 , 1892 , 5782 , -3890
508 , 1892 , 5782 , -3890
509 , 1892 , 5782 , -3890
510 , 1892 , 5782 , -3890
511 , 1892 , 5782 , -3890
512 , 1892 , 5782 , -3890
513 , 1892 , 5782 , -3890
514 , 1892 , 5782 , -3890
515 , 1892 , 5485 , -3593
516 , 1892 , 5782 , -3890
517 , 1892 , 5782 , -3890
518 , 1892 , 5485 , -3593
519 , 1892 , 5485 , -3593
520 , 1892 , 5782 , -3890
521 , 1892 , 5782 , -3890
522 , 1892 , 5782 , -3890
523 , 1892 , 5782 , -3890
524 , 1892 , 5782 , -3890
525 , 1892 , 5752 , -3860
526 , 1892 , 5782 , -3890
527 , 1892 , 5752 , -3860
528 , 1892 , 5752 , -3860
529 , 1892 , 5752 , -3860
530 , 1892 , 5752 , -3860
531 , 1892 , 5752 , -3860
532 , 1892 , 5752 , -3860
533 , 1892 , 5752 , -3860
534 , 1892 , 5752 , -3860
535 , 1892 , 6339 , -4447
536 , 1892 , 5752 , -3860
537 , 1892 , 5752 , -3860
538 , 1892 , 5752 , -3860
539 , 1892 , 5752 , -3860
540 , 1892 , 5752 , -3860
541 , 1892 , 5752 , -3860
542 , 1892 , 5752 , -3860
543 , 1892 , 5752 , -3860
544 , 1892 , 5752 , -3860
545 , 1892 , 5752 , -3860
546 , 1892 , 5752 , -3860
547 , 1892 , 5752 , -3860
548 , 1892 , 1890 , 2
549 , 1892 , 1890 , 2
550 , 1892 , 1890 , 2
551 , 1892 , 1890 , 2
552 , 1892 , 1890 , 2
553 , 1892 , 1890 , 2
554 , 1892 , 1890 , 2
555 , 1892 , 1890 , 2
556 , 1892 , 1890 , 2
557 , 1892 , 1890 , 2
558 , 1892 , 1890 , 2
559 , 1892 , 1890 , 2
560 , 1892 , 1890 , 2
561 , 1892 , 1890 , 2
562 , 1892 , 1890 , 2
563 , 1892 , 1890 , 2
564 , 1892 , 1890 , 2
565 , 1892 , 1890 , 2
566 , 1892 , 1890 , 2
567 , 1892 , 1890 , 2
568 , 1892 , 1890 , 2
569 , 1892 , 1890 , 2
570 , 1892 , 1890 , 2
571 , 1892 , 1890 , 2
572 , 1892 , 1890 , 2
573 , 1892 , 1890 , 2
574 , 1892 , 1890 , 2
575 , 1892 , 1890 , 2
576 , 1892 , 1890 , 2
577 , 1892 , 1890 , 2
578 , 1892 , 1890 , 2
579 , 1892 , 1890 , 2
580 , 1892 , 1890 , 2
581 , 1892 , 1890 , 2
582 , 1892 , 1890 , 2
583 , 1892 , 1890 , 2
584 , 1892 , 1890 , 2
585 , 1892 , 1890 , 2
586 , 1892 , 1890 , 2
587 , 1892 , 1890 , 2
588 , 1892 , 1890 , 2
589 , 1892 , 1890 , 2
590 , 1892 , 1890 , 2
591 , 1892 , 1890 , 2
592 , 1892 , 1890 , 2
593 , 1892 , 1890 , 2
594 , 1892 , 1890 , 2
595 , 1892 , 1890 , 2
596 , 1892 , 1890 , 2
597 , 1892 , 1890 , 2
598 , 1892 , 1890 , 2
599 , 1892 , 1890 , 2
600 , 1892 , 1890 , 2
601 , 1892 , 1890 , 2
602 , 1892 , 1890 , 2
603 , 1892 , 1890 , 2
604 , 1892 , 1890 , 2
605 , 1892 , 1890 , 2
606 , 1892 , 1890 , 2
607 , 1892 , 1890 , 2
608 , 1892 , 1890 , 2
609 , 1892 , 1890 , 2
610 , 1892 , 1911 , -19
611 , 1892 , 1911 , -19
612 , 1892 , 1911 , -19
613 , 1892 , 1911 , -19
614 , 1892 , 1911 , -19
615 , 1892 , 1911 , -19
616 , 1892 , 1911 , -19
617 , 1892 , 1911 , -19
618 , 1892 , 1911 , -19
619 , 1892 , 1911 , -19
620 , 1892 , 1911 , -19
621 , 1892 , 1911 , -19
622 , 1892 , 1911 , -19
623 , 1892 , 1911 , -19
624 , 1892 , 1911 , -19
625 , 1892 , 1911 , -19
626 , 1892 , 1911 , -19
627 , 1892 , 1911 , -19
628 , 1892 , 1911 , -19
629 , 1892 , 1911 , -19
630 , 1892 , 1911 , -19
631 , 1892 , 1911 , -19
632 , 1892 , 1911 , -19
633 , 1892 , 1911 , -19
634 , 1892 , 1911 , -19
635 , 1892 , 1911 , -19
636 , 1892 , 1911 , -19
637 , 1892 , 1911 , -19
638 , 1892 , 1911 , -19
639 , 1892 , 1911 , -19
640 , 1892 , 1911 , -19
641 , 1892 , 1911 , -19
642 , 1892 , 1911 , -19
643 , 1892 , 1911 , -19
644 , 1892 , 1911 , -19
645 , 1892 , 1911 , -19
646 , 1892 , 1911 , -19
647 , 1892 , 1911 , -19
648 , 1892 , 1911 , -19
649 , 1892 , 1911 , -19
650 , 1892 , 1911 , -19
651 , 1892 , 1911 , -19
652 , 1892 , 1911 , -19
653 , 1892 , 1911 , -19
654 , 1892 , 1911 , -19
655 , 1892 , 1911 , -19
656 , 1892 , 1911 , -19
657 , 1892 , 1911 , -19
658 , 1892 , 1911 , -19
659 , 1892 , 1911 , -19
660 , 1892 , 1911 , -19
661 , 1892 , 1911 , -19
662 , 1892 , 1911 , -19
663 , 1892 , 1911 , -19
664 , 1892 , 1911 , -19
665 , 1892 , 1911 , -19
666 , 1892 , 1911 , -19
667 , 1892 , 1911 , -19
668 , 1892 , 1911 , -19
669 , 1892 , 1911 , -19
670 , 1892 , 1911 , -19
671 , 1892 , 1911 , -19
672 , 1892 , 1911 , -19
673 , 1892 , 1911 , -19
674 , 1892 , 1911 , -19
675 , 1892 , 1911 , -19
676 , 1892 , 1911 , -19
677 , 1892 , 1911 , -19
678 , 1892 , 1911 , -19
679 , 1892 , 1911 , -19
680 , 1892 , 1911 , -19
681 , 1892 , 1911 , -19
682 , 1892 , 1911 , -19
683 , 1892 , 1911 , -19
684 , 1892 , 1911 , -19
685 , 1892 , 1911 , -19
686 , 1892 , 1911 , -19
687 , 1892 , 1911 , -19
688 , 1892 , 1911 , -19
689 , 1892 , 1911 , -19
690 , 1892 , 1911 , -19
691 , 1892 , 1911 , -19
692 , 1892 , 1911 , -19
693 , 1892 , 1911 , -19
694 , 1892 , 1911 , -19
695 , 1892 , 1911 , -19
696 , 1892 , 1911 , -19
697 , 1892 , 1911 , -19
698 , 1892 , 1911 , -19
699 , 1892 , 1911 , -19
700 , 1892 , 1911 , -19
701 , 1892 , 1911 , -19
702 , 1892 , 1911 , -19
703 , 1892 , 1911 , -19
704 , 1892 , 1911 , -19
705 , 1892 , 1911 , -19
706 , 1892 , 1911 , -19
707 , 1892 , 1911 , -19
708 , 1892 , 1911 , -19
709 , 1892 , 1911 , -19
710 , 1892 , 1911 , -19
711 , 1892 , 1911 , -19
712 , 1892 , 1911 , -19
713 , 1892 , 1911 , -19
714 , 1892 , 1911 , -19
715 , 1892 , 1911 , -19
716 , 1892 , 1911 , -19
717 , 1892 , 1911 , -19
718 , 1892 , 1911 , -19
719 , 1892 , 1911 , -19
720 , 1892 , 1911 , -19
721 , 1892 , 1911 , -19
722 , 1892 , 1911 , -19
723 , 1892 , 1911 , -19
724 , 1892 , 1911 , -19
725 , 1892 , 1911 , -19
726 , 1892 , 1911 , -19
727 , 1892 , 1911 , -19
728 , 1892 , 1911 , -19
729 , 1892 , 1911 , -19
730 , 1892 , 1911 , -19
731 , 1892 , 1911 , -19
732 , 1892 , 1911 , -19
733 , 1892 , 1911 , -19
734 , 1892 , 1911 , -19
735 , 1892 , 1911 , -19
736 , 1892 , 1911 , -19
737 , 1892 , 1911 , -19
738 , 1892 , 1911 , -19
739 , 1892 , 1911 , -19
740 , 1892 , 1911 , -19
741 , 1892 , 1911 , -19
742 , 1892 , 1911 , -19
743 , 1892 , 1911 , -19
744 , 1892 , 1911 , -19
745 , 1892 , 1911 , -19
746 , 1892 , 1911 , -19
747 , 1892 , 1911 , -19
748 , 1892 , 1911 , -19
749 , 1892 , 1911 , -19
750 , 1892 , 1911 , -19
751 , 1892 , 1911 , -19
752 , 1892 , 1911 , -19
753 , 1892 , 1911 , -19
754 , 1892 , 1911 , -19
755 , 1892 , 1911 , -19
756 , 1892 , 1911 , -19
757 , 1892 , 1911 , -19
758 , 1892 , 1911 , -19
759 , 1892 , 1911 , -19
760 , 1892 , 1911 , -19
761 , 1892 , 1911 , -19
762 , 1892 , 1911 , -19
763 , 1892 , 1911 , -19
764 , 1892 , 1911 , -19
765 , 1892 , 1911 , -19
766 , 1892 , 1911 , -19
767 , 1892 , 1911 , -19
768 , 1892 , 1911 , -19
769 , 1892 , 1911 , -19
770 , 1892 , 1911 , -19
771 , 1892 , 1911 , -19
772 , 1892 , 1911 , -19
773 , 1892 , 1911 , -19
774 , 1892 , 1699 , 193
775 , 1892 , 1699 , 193
776 , 1892 , 1699 , 193
777 , 1892 , 1911 , -19
778 , 1892 , 5484 , -3592
779 , 1892 , 1911 , -19
780 , 1892 , 1911 , -19
781 , 1892 , 5781 , -3889
782 , 1892 , 5781 , -3889
783 , 1892 , 5484 , -3592
784 , 1892 , 5484 , -3592
785 , 1892 , 5484 , -3592
786 , 1892 , 5781 , -3889
787 , 1892 , 5781 , -3889
788 , 1892 , 5781 , -3889
789 , 1892 , 5781 , -3889
790 , 1892 , 5781 , -3889
791 , 1892 , 5781 , -3889
792 , 1892 , 5781 , -3889
793 , 1892 , 5781 , -3889
794 , 1892 , 5781 , -3889
795 , 1892 , 5781 , -3889
796 , 1892 , 5781 , -3889
797 , 1892 , 5781 , -3889
798 , 1892 , 5781 , -3889
799 , 1892 , 5781 , -3889
800 , 1892 , 5781 , -3889
801 , 1892 , 5781 , -3889
802 , 1892 , 5781 , -3889
803 , 1892 , 5781 , -3889
804 , 1892 , 5781 , -3889
805 , 1892 , 5781 , -3889
806 , 1892 , 5781 , -3889
807 , 1892 , 5781 , -3889
808 , 1892 , 5781 , -3889
809 , 1892 , 5781 , -3889
810 , 1892 , 5781 , -3889
811 , 1892 , 5781 , -3889
812 , 1892 , 5781 , -3889
813 , 1892 , 5781 , -3889
814 , 1892 , 5781 , -3889
815 , 1892 , 5781 , -3889
816 , 1892 , 5781 , -3889
817 , 1892 , 5781 , -3889
818 , 1892 , 5781 , -3889
819 , 1892 , 5781 , -3889
820 , 1892 , 5781 , -3889
821 , 1892 , 5781 , -3889
822 , 1892 , 5781 , -3889
823 , 1892 , 5781 , -3889
824 , 1892 , 5781 , -3889
825 , 1892 , 5781 , -3889
826 , 1892 , 5781 , -3889
827 , 1892 , 5781 , -3889
828 , 1892 , 5781 , -3889
829 , 1892 , 5781 , -3889
830 , 1892 , 5781 , -3889
831 , 1892 , 5781 , -3889
832 , 1892 , 5781 , -3889
833 , 1892 , 5781 , -3889
834 , 1892 , 5781 , -3889
835 , 1892 , 5781 , -3889
836 , 1892 , 1911 , -19
837 , 1892 , 5781 , -3889
838 , 1892 , 1911 , -19
839 , 1892 , 1911 , -19
840 , 1892 , 1911 , -19
841 , 1892 , 1911 , -19
842 , 1892 , 2753 , -861
843 , 1892 , 2753 , -861
844 , 1892 , 2753 , -861
845 , 1892 , 2753 , -861
846 , 1892 , 2753 , -861
847 , 1892 , 2753 , -861
848 , 1892 , 1132 , 760
849 , 1892 , 1132 , 760
850 , 1892 , 1132 , 760
851 , 1892 , 1132 , 760
