# of domain, cohortId1, cohortId2, cohort diff
77 , 315 , 315 , 0
78 , 315 , 315 , 0
79 , 315 , 315 , 0
80 , 315 , 315 , 0
81 , 315 , 315 , 0
82 , 315 , 315 , 0
83 , 315 , 315 , 0
84 , 315 , 315 , 0
85 , 315 , 315 , 0
86 , 315 , 315 , 0
87 , 315 , 315 , 0
88 , 315 , 315 , 0
89 , 315 , 315 , 0
90 , 315 , 315 , 0
91 , 315 , 315 , 0
92 , 315 , 315 , 0
93 , 315 , 315 , 0
94 , 315 , 315 , 0
95 , 315 , 315 , 0
96 , 315 , 315 , 0
97 , 315 , 315 , 0
98 , 315 , 315 , 0
99 , 315 , 315 , 0
100 , 315 , 315 , 0
101 , 315 , 315 , 0
102 , 315 , 315 , 0
103 , 315 , 315 , 0
104 , 315 , 315 , 0
105 , 315 , 315 , 0
106 , 315 , 315 , 0
107 , 315 , 315 , 0
108 , 315 , 315 , 0
109 , 315 , 315 , 0
110 , 315 , 315 , 0
111 , 315 , 315 , 0
112 , 315 , 315 , 0
113 , 315 , 315 , 0
114 , 315 , 315 , 0
115 , 315 , 315 , 0
116 , 315 , 315 , 0
117 , 315 , 315 , 0
118 , 315 , 315 , 0
119 , 315 , 315 , 0
120 , 315 , 315 , 0
121 , 315 , 315 , 0
122 , 315 , 315 , 0
123 , 315 , 315 , 0
124 , 315 , 315 , 0
125 , 315 , 315 , 0
126 , 315 , 315 , 0
127 , 315 , 315 , 0
128 , 315 , 315 , 0
129 , 315 , 315 , 0
130 , 315 , 315 , 0
131 , 315 , 315 , 0
132 , 315 , 315 , 0
133 , 315 , 315 , 0
134 , 315 , 315 , 0
135 , 315 , 315 , 0
136 , 315 , 315 , 0
137 , 315 , 315 , 0
138 , 315 , 315 , 0
139 , 315 , 315 , 0
140 , 315 , 315 , 0
141 , 315 , 315 , 0
142 , 315 , 315 , 0
143 , 315 , 315 , 0
144 , 315 , 7754 , -7439
145 , 315 , 7754 , -7439
146 , 315 , 7754 , -7439
147 , 315 , 7754 , -7439
148 , 315 , 7754 , -7439
149 , 315 , 7754 , -7439
150 , 315 , 7754 , -7439
151 , 315 , 7754 , -7439
152 , 315 , 315 , 0
153 , 315 , 315 , 0
154 , 315 , 315 , 0
155 , 315 , 315 , 0
156 , 315 , 315 , 0
157 , 315 , 315 , 0
158 , 315 , 315 , 0
159 , 315 , 315 , 0
160 , 315 , 315 , 0
161 , 315 , 7754 , -7439
162 , 315 , 7754 , -7439
163 , 315 , 7754 , -7439
164 , 315 , 7754 , -7439
165 , 315 , 315 , 0
166 , 315 , 7754 , -7439
167 , 315 , 7754 , -7439
168 , 315 , 7754 , -7439
169 , 315 , 7754 , -7439
170 , 315 , 7754 , -7439
171 , 315 , 7754 , -7439
172 , 315 , 7754 , -7439
173 , 315 , 7754 , -7439
174 , 315 , 7754 , -7439
175 , 315 , 7754 , -7439
176 , 315 , 7754 , -7439
177 , 315 , 7754 , -7439
178 , 315 , 7754 , -7439
179 , 315 , 7754 , -7439
180 , 315 , 7754 , -7439
181 , 315 , 7754 , -7439
182 , 315 , 7754 , -7439
183 , 315 , 7754 , -7439
184 , 315 , 7754 , -7439
185 , 315 , 7754 , -7439
186 , 315 , 7754 , -7439
187 , 315 , 315 , 0
188 , 315 , 315 , 0
189 , 315 , 315 , 0
190 , 315 , 315 , 0
191 , 315 , 315 , 0
192 , 315 , 7754 , -7439
193 , 315 , 315 , 0
194 , 315 , 315 , 0
195 , 315 , 7754 , -7439
196 , 315 , 7754 , -7439
197 , 315 , 7754 , -7439
198 , 315 , 7754 , -7439
199 , 315 , 7754 , -7439
200 , 315 , 7754 , -7439
201 , 315 , 7754 , -7439
202 , 315 , 7754 , -7439
203 , 315 , 7754 , -7439
204 , 315 , 7754 , -7439
205 , 315 , 7754 , -7439
206 , 315 , 7754 , -7439
207 , 315 , 7754 , -7439
208 , 315 , 7754 , -7439
209 , 315 , 7754 , -7439
210 , 315 , 315 , 0
211 , 315 , 295 , 20
212 , 315 , 295 , 20
213 , 315 , 295 , 20
214 , 315 , 7729 , -7414
215 , 315 , 295 , 20
216 , 315 , 315 , 0
217 , 315 , 7754 , -7439
218 , 315 , 295 , 20
219 , 315 , 295 , 20
220 , 315 , 315 , 0
221 , 315 , 315 , 0
222 , 315 , 315 , 0
223 , 315 , 315 , 0
224 , 315 , 315 , 0
225 , 315 , 315 , 0
226 , 315 , 315 , 0
227 , 315 , 315 , 0
228 , 315 , 315 , 0
229 , 315 , 315 , 0
230 , 315 , 295 , 20
231 , 315 , 7729 , -7414
232 , 315 , 7729 , -7414
233 , 315 , 7729 , -7414
234 , 315 , 7729 , -7414
235 , 315 , 7729 , -7414
236 , 315 , 7729 , -7414
237 , 315 , 7729 , -7414
238 , 315 , 7729 , -7414
239 , 315 , 7729 , -7414
240 , 315 , 7729 , -7414
241 , 315 , 7729 , -7414
242 , 315 , 7729 , -7414
243 , 315 , 7729 , -7414
244 , 315 , 7729 , -7414
245 , 315 , 7729 , -7414
246 , 315 , 295 , 20
247 , 315 , 7729 , -7414
248 , 315 , 295 , 20
249 , 315 , 7729 , -7414
250 , 315 , 295 , 20
251 , 315 , 295 , 20
252 , 315 , 295 , 20
253 , 315 , 295 , 20
254 , 315 , 295 , 20
255 , 315 , 295 , 20
256 , 315 , 7729 , -7414
257 , 315 , 7729 , -7414
258 , 315 , 295 , 20
259 , 315 , 7729 , -7414
260 , 315 , 295 , 20
261 , 315 , 295 , 20
262 , 315 , 295 , 20
263 , 315 , 295 , 20
264 , 315 , 295 , 20
265 , 315 , 295 , 20
266 , 315 , 295 , 20
267 , 315 , 7729 , -7414
268 , 315 , 7729 , -7414
269 , 315 , 295 , 20
270 , 315 , 295 , 20
271 , 315 , 295 , 20
272 , 315 , 295 , 20
273 , 315 , 295 , 20
274 , 315 , 295 , 20
275 , 315 , 295 , 20
276 , 315 , 295 , 20
277 , 315 , 295 , 20
278 , 315 , 295 , 20
279 , 315 , 295 , 20
280 , 315 , 295 , 20
281 , 315 , 295 , 20
282 , 315 , 295 , 20
283 , 315 , 295 , 20
284 , 315 , 295 , 20
285 , 315 , 295 , 20
286 , 315 , 295 , 20
287 , 315 , 295 , 20
288 , 315 , 295 , 20
289 , 315 , 295 , 20
290 , 315 , 295 , 20
291 , 315 , 295 , 20
292 , 315 , 295 , 20
293 , 315 , 295 , 20
294 , 315 , 295 , 20
295 , 315 , 295 , 20
296 , 315 , 295 , 20
297 , 315 , 295 , 20
298 , 315 , 295 , 20
299 , 315 , 295 , 20
300 , 315 , 295 , 20
301 , 315 , 295 , 20
302 , 315 , 295 , 20
303 , 315 , 295 , 20
304 , 315 , 295 , 20
305 , 315 , 295 , 20
306 , 315 , 295 , 20
307 , 315 , 295 , 20
308 , 315 , 295 , 20
309 , 315 , 295 , 20
310 , 315 , 295 , 20
311 , 315 , 295 , 20
312 , 315 , 295 , 20
313 , 315 , 295 , 20
314 , 315 , 295 , 20
315 , 315 , 295 , 20
316 , 315 , 295 , 20
317 , 315 , 295 , 20
318 , 315 , 295 , 20
319 , 315 , 295 , 20
320 , 315 , 295 , 20
321 , 315 , 295 , 20
322 , 315 , 295 , 20
323 , 315 , 295 , 20
324 , 315 , 295 , 20
325 , 315 , 295 , 20
326 , 315 , 295 , 20
327 , 315 , 295 , 20
328 , 315 , 295 , 20
329 , 315 , 295 , 20
330 , 315 , 295 , 20
331 , 315 , 295 , 20
332 , 315 , 295 , 20
333 , 315 , 295 , 20
334 , 315 , 295 , 20
335 , 315 , 295 , 20
336 , 315 , 315 , 0
337 , 315 , 315 , 0
338 , 315 , 315 , 0
339 , 315 , 315 , 0
340 , 315 , 315 , 0
341 , 315 , 315 , 0
342 , 315 , 315 , 0
343 , 315 , 315 , 0
344 , 315 , 315 , 0
345 , 315 , 315 , 0
346 , 315 , 315 , 0
347 , 315 , 315 , 0
348 , 315 , 315 , 0
349 , 315 , 315 , 0
350 , 315 , 315 , 0
351 , 315 , 315 , 0
352 , 315 , 315 , 0
353 , 315 , 315 , 0
354 , 315 , 315 , 0
355 , 315 , 315 , 0
356 , 315 , 315 , 0
357 , 315 , 315 , 0
358 , 315 , 315 , 0
359 , 315 , 315 , 0
360 , 315 , 315 , 0
361 , 315 , 295 , 20
362 , 315 , 315 , 0
363 , 315 , 295 , 20
364 , 315 , 295 , 20
365 , 315 , 7754 , -7439
366 , 315 , 7754 , -7439
367 , 315 , 7754 , -7439
368 , 315 , 7754 , -7439
369 , 315 , 7754 , -7439
370 , 315 , 7754 , -7439
371 , 315 , 7754 , -7439
372 , 315 , 7729 , -7414
373 , 315 , 295 , 20
374 , 315 , 7754 , -7439
375 , 315 , 7754 , -7439
376 , 315 , 7754 , -7439
377 , 315 , 7754 , -7439
378 , 315 , 7754 , -7439
379 , 315 , 7754 , -7439
380 , 315 , 7754 , -7439
381 , 315 , 7754 , -7439
382 , 315 , 7754 , -7439
383 , 315 , 7754 , -7439
384 , 315 , 7754 , -7439
385 , 315 , 295 , 20
386 , 315 , 295 , 20
387 , 315 , 295 , 20
388 , 315 , 315 , 0
389 , 315 , 315 , 0
390 , 315 , 315 , 0
391 , 315 , 315 , 0
392 , 315 , 7730 , -7415
393 , 315 , 7755 , -7440
394 , 315 , 7730 , -7415
395 , 315 , 7730 , -7415
396 , 315 , 7730 , -7415
397 , 315 , 7730 , -7415
398 , 315 , 7730 , -7415
399 , 315 , 7730 , -7415
400 , 315 , 7730 , -7415
401 , 315 , 7730 , -7415
402 , 315 , 7730 , -7415
403 , 315 , 7730 , -7415
404 , 315 , 7730 , -7415
405 , 315 , 7730 , -7415
406 , 315 , 7730 , -7415
407 , 315 , 7730 , -7415
408 , 315 , 7755 , -7440
409 , 315 , 7755 , -7440
410 , 315 , 7755 , -7440
411 , 315 , 7730 , -7415
412 , 315 , 7730 , -7415
413 , 315 , 7730 , -7415
414 , 315 , 7755 , -7440
415 , 315 , 7755 , -7440
416 , 315 , 315 , 0
417 , 315 , 7755 , -7440
418 , 315 , 7755 , -7440
419 , 315 , 315 , 0
420 , 315 , 315 , 0
421 , 315 , 315 , 0
422 , 315 , 315 , 0
423 , 315 , 7755 , -7440
424 , 315 , 7755 , -7440
425 , 315 , 7755 , -7440
426 , 315 , 7755 , -7440
427 , 315 , 7755 , -7440
428 , 315 , 7755 , -7440
429 , 315 , 7755 , -7440
430 , 315 , 7755 , -7440
431 , 315 , 7755 , -7440
432 , 315 , 7730 , -7415
433 , 315 , 7730 , -7415
434 , 315 , 7730 , -7415
435 , 315 , 7730 , -7415
436 , 315 , 7755 , -7440
437 , 315 , 7755 , -7440
438 , 315 , 7755 , -7440
439 , 315 , 7755 , -7440
440 , 315 , 7755 , -7440
441 , 315 , 7730 , -7415
442 , 315 , 7755 , -7440
443 , 315 , 7730 , -7415
444 , 315 , 7755 , -7440
445 , 315 , 7755 , -7440
446 , 315 , 7755 , -7440
447 , 315 , 7755 , -7440
448 , 315 , 7755 , -7440
449 , 315 , 7755 , -7440
450 , 315 , 7755 , -7440
451 , 315 , 7755 , -7440
452 , 315 , 7755 , -7440
453 , 315 , 7755 , -7440
454 , 315 , 7730 , -7415
455 , 315 , 7755 , -7440
456 , 315 , 7755 , -7440
457 , 315 , 7755 , -7440
458 , 315 , 7755 , -7440
459 , 315 , 7755 , -7440
460 , 315 , 7755 , -7440
461 , 315 , 7755 , -7440
462 , 315 , 7755 , -7440
463 , 315 , 7755 , -7440
464 , 315 , 7755 , -7440
465 , 315 , 7755 , -7440
466 , 315 , 7755 , -7440
467 , 315 , 11217 , -10902
468 , 315 , 11217 , -10902
469 , 315 , 11217 , -10902
470 , 315 , 11217 , -10902
471 , 315 , 11217 , -10902
472 , 315 , 11217 , -10902
473 , 315 , 11217 , -10902
474 , 315 , 11217 , -10902
475 , 315 , 11217 , -10902
476 , 315 , 13193 , -12878
477 , 315 , 13193 , -12878
478 , 315 , 13193 , -12878
479 , 315 , 13193 , -12878
480 , 315 , 13193 , -12878
481 , 315 , 13193 , -12878
482 , 315 , 13193 , -12878
483 , 315 , 13193 , -12878
484 , 315 , 13193 , -12878
485 , 315 , 13193 , -12878
486 , 315 , 13193 , -12878
487 , 315 , 13193 , -12878
488 , 315 , 13193 , -12878
489 , 315 , 13193 , -12878
490 , 315 , 13193 , -12878
491 , 315 , 13193 , -12878
492 , 315 , 13193 , -12878
493 , 315 , 13193 , -12878
494 , 315 , 13193 , -12878
495 , 315 , 13193 , -12878
496 , 315 , 13193 , -12878
497 , 315 , 13193 , -12878
498 , 315 , 13193 , -12878
499 , 315 , 13193 , -12878
500 , 315 , 13193 , -12878
501 , 315 , 13193 , -12878
502 , 315 , 13193 , -12878
503 , 315 , 13193 , -12878
504 , 315 , 13193 , -12878
505 , 315 , 13193 , -12878
506 , 315 , 13193 , -12878
507 , 315 , 13193 , -12878
508 , 315 , 13193 , -12878
509 , 315 , 13193 , -12878
510 , 315 , 13193 , -12878
511 , 315 , 5782 , -5467
512 , 315 , 13193 , -12878
513 , 315 , 5782 , -5467
514 , 315 , 5782 , -5467
515 , 315 , 1911 , -1596
516 , 315 , 1911 , -1596
517 , 315 , 1911 , -1596
518 , 315 , 1911 , -1596
519 , 315 , 1911 , -1596
520 , 315 , 1911 , -1596
521 , 315 , 1911 , -1596
522 , 315 , 1911 , -1596
523 , 315 , 1911 , -1596
524 , 315 , 1911 , -1596
525 , 315 , 9376 , -9061
526 , 315 , 9376 , -9061
527 , 315 , 9376 , -9061
528 , 315 , 9376 , -9061
529 , 315 , 9376 , -9061
530 , 315 , 9376 , -9061
531 , 315 , 9376 , -9061
532 , 315 , 9376 , -9061
533 , 315 , 1911 , -1596
534 , 315 , 1911 , -1596
535 , 315 , 1911 , -1596
536 , 315 , 1911 , -1596
537 , 315 , 1911 , -1596
538 , 315 , 1911 , -1596
539 , 315 , 1911 , -1596
540 , 315 , 1911 , -1596
541 , 315 , 5782 , -5467
542 , 315 , 1911 , -1596
543 , 315 , 1911 , -1596
544 , 315 , 13193 , -12878
545 , 315 , 1911 , -1596
546 , 315 , 1911 , -1596
547 , 315 , 1911 , -1596
548 , 315 , 5782 , -5467
549 , 315 , 5782 , -5467
550 , 315 , 9376 , -9061
551 , 315 , 1911 , -1596
552 , 315 , 9376 , -9061
553 , 315 , 1911 , -1596
554 , 315 , 1911 , -1596
555 , 315 , 1911 , -1596
556 , 315 , 1911 , -1596
557 , 315 , 9376 , -9061
558 , 315 , 9376 , -9061
559 , 315 , 13193 , -12878
560 , 315 , 13193 , -12878
561 , 315 , 13193 , -12878
562 , 315 , 13193 , -12878
563 , 315 , 13193 , -12878
564 , 315 , 13193 , -12878
565 , 315 , 13193 , -12878
566 , 315 , 13193 , -12878
567 , 315 , 13193 , -12878
568 , 315 , 13193 , -12878
569 , 315 , 13193 , -12878
570 , 315 , 9376 , -9061
571 , 315 , 9376 , -9061
572 , 315 , 9376 , -9061
573 , 315 , 9376 , -9061
574 , 315 , 9376 , -9061
575 , 315 , 9376 , -9061
576 , 315 , 9376 , -9061
577 , 315 , 9376 , -9061
578 , 315 , 9376 , -9061
579 , 315 , 9376 , -9061
580 , 315 , 9375 , -9060
581 , 315 , 9376 , -9061
582 , 315 , 9376 , -9061
583 , 315 , 9376 , -9061
584 , 315 , 9376 , -9061
585 , 315 , 9376 , -9061
586 , 315 , 9376 , -9061
587 , 315 , 9376 , -9061
588 , 315 , 9347 , -9032
589 , 315 , 9346 , -9031
590 , 315 , 9375 , -9060
591 , 315 , 9375 , -9060
592 , 315 , 9375 , -9060
593 , 315 , 9841 , -9526
594 , 315 , 9814 , -9499
595 , 315 , 9814 , -9499
596 , 315 , 9814 , -9499
597 , 315 , 9814 , -9499
598 , 315 , 9814 , -9499
599 , 315 , 13763 , -13448
600 , 315 , 9842 , -9527
601 , 315 , 9842 , -9527
602 , 315 , 9842 , -9527
603 , 315 , 9842 , -9527
604 , 315 , 9842 , -9527
605 , 315 , 9842 , -9527
606 , 315 , 9842 , -9527
607 , 315 , 9842 , -9527
608 , 315 , 9841 , -9526
609 , 315 , 9841 , -9526
610 , 315 , 9841 , -9526
611 , 315 , 9841 , -9526
612 , 315 , 9841 , -9526
613 , 315 , 9841 , -9526
614 , 315 , 9841 , -9526
615 , 315 , 9842 , -9527
616 , 315 , 9842 , -9527
617 , 315 , 9841 , -9526
618 , 315 , 9841 , -9526
619 , 315 , 9841 , -9526
620 , 315 , 9841 , -9526
621 , 315 , 9841 , -9526
622 , 315 , 9841 , -9526
623 , 315 , 9841 , -9526
624 , 315 , 9841 , -9526
625 , 315 , 9841 , -9526
626 , 315 , 9841 , -9526
627 , 315 , 9841 , -9526
628 , 315 , 9841 , -9526
629 , 315 , 9841 , -9526
630 , 315 , 9814 , -9499
631 , 315 , 9814 , -9499
632 , 315 , 9814 , -9499
633 , 315 , 9814 , -9499
634 , 315 , 9814 , -9499
635 , 315 , 9814 , -9499
636 , 315 , 9814 , -9499
637 , 315 , 9814 , -9499
638 , 315 , 9814 , -9499
639 , 315 , 9841 , -9526
640 , 315 , 9841 , -9526
641 , 315 , 9841 , -9526
642 , 315 , 9841 , -9526
643 , 315 , 9841 , -9526
644 , 315 , 9841 , -9526
645 , 315 , 9841 , -9526
646 , 315 , 9841 , -9526
647 , 315 , 9841 , -9526
648 , 315 , 9841 , -9526
649 , 315 , 9841 , -9526
650 , 315 , 9845 , -9530
651 , 315 , 9845 , -9530
652 , 315 , 9845 , -9530
653 , 315 , 9845 , -9530
654 , 315 , 9845 , -9530
655 , 315 , 9845 , -9530
656 , 315 , 9845 , -9530
657 , 315 , 9845 , -9530
658 , 315 , 9845 , -9530
659 , 315 , 9845 , -9530
660 , 315 , 9845 , -9530
661 , 315 , 9845 , -9530
662 , 315 , 9816 , -9501
663 , 315 , 9816 , -9501
664 , 315 , 9816 , -9501
665 , 315 , 9816 , -9501
666 , 315 , 9845 , -9530
667 , 315 , 9845 , -9530
668 , 315 , 9845 , -9530
669 , 315 , 9845 , -9530
670 , 315 , 9845 , -9530
671 , 315 , 9845 , -9530
672 , 315 , 9845 , -9530
673 , 315 , 9845 , -9530
674 , 315 , 9845 , -9530
675 , 315 , 9845 , -9530
676 , 315 , 9845 , -9530
677 , 315 , 9845 , -9530
678 , 315 , 9845 , -9530
679 , 315 , 9845 , -9530
680 , 315 , 9845 , -9530
681 , 315 , 9845 , -9530
682 , 315 , 9845 , -9530
683 , 315 , 9845 , -9530
684 , 315 , 9845 , -9530
685 , 315 , 9845 , -9530
686 , 315 , 9845 , -9530
687 , 315 , 9845 , -9530
688 , 315 , 9845 , -9530
689 , 315 , 9845 , -9530
690 , 315 , 9845 , -9530
691 , 315 , 9845 , -9530
692 , 315 , 9845 , -9530
693 , 315 , 9845 , -9530
694 , 315 , 9843 , -9528
695 , 315 , 9843 , -9528
696 , 315 , 9843 , -9528
697 , 315 , 9843 , -9528
698 , 315 , 9377 , -9062
699 , 315 , 9843 , -9528
700 , 315 , 9377 , -9062
701 , 315 , 9377 , -9062
702 , 315 , 9377 , -9062
703 , 315 , 9843 , -9528
704 , 315 , 9843 , -9528
705 , 315 , 9379 , -9064
706 , 315 , 9843 , -9528
707 , 315 , 9377 , -9062
708 , 315 , 9377 , -9062
709 , 315 , 9377 , -9062
710 , 315 , 9377 , -9062
711 , 315 , 9377 , -9062
712 , 315 , 9377 , -9062
713 , 315 , 9378 , -9063
714 , 315 , 9378 , -9063
715 , 315 , 9378 , -9063
716 , 315 , 9378 , -9063
717 , 315 , 9378 , -9063
718 , 315 , 9378 , -9063
719 , 315 , 9378 , -9063
720 , 315 , 9378 , -9063
721 , 315 , 9378 , -9063
722 , 315 , 9378 , -9063
723 , 315 , 9378 , -9063
724 , 315 , 9378 , -9063
725 , 315 , 9378 , -9063
726 , 315 , 9378 , -9063
727 , 315 , 9378 , -9063
728 , 315 , 9378 , -9063
729 , 315 , 9378 , -9063
730 , 315 , 9378 , -9063
731 , 315 , 9378 , -9063
732 , 315 , 9377 , -9062
733 , 315 , 9377 , -9062
734 , 315 , 9377 , -9062
735 , 315 , 9377 , -9062
736 , 315 , 9377 , -9062
737 , 315 , 9377 , -9062
738 , 315 , 9377 , -9062
739 , 315 , 9377 , -9062
740 , 315 , 9377 , -9062
741 , 315 , 9377 , -9062
742 , 315 , 9377 , -9062
743 , 315 , 9377 , -9062
744 , 315 , 9377 , -9062
745 , 315 , 9377 , -9062
746 , 315 , 9377 , -9062
747 , 315 , 9377 , -9062
748 , 315 , 9377 , -9062
749 , 315 , 9377 , -9062
750 , 315 , 9377 , -9062
751 , 315 , 9379 , -9064
752 , 315 , 9379 , -9064
753 , 315 , 9379 , -9064
754 , 315 , 9379 , -9064
755 , 315 , 9379 , -9064
756 , 315 , 9379 , -9064
757 , 315 , 9379 , -9064
758 , 315 , 9379 , -9064
759 , 315 , 9379 , -9064
760 , 315 , 9379 , -9064
761 , 315 , 9379 , -9064
762 , 315 , 9379 , -9064
763 , 315 , 9845 , -9530
764 , 315 , 9379 , -9064
765 , 315 , 9379 , -9064
766 , 315 , 9379 , -9064
767 , 315 , 9379 , -9064
768 , 315 , 9379 , -9064
769 , 315 , 9379 , -9064
770 , 315 , 9379 , -9064
771 , 315 , 9377 , -9062
772 , 315 , 9377 , -9062
773 , 315 , 9377 , -9062
774 , 315 , 9377 , -9062
775 , 315 , 9377 , -9062
776 , 315 , 9377 , -9062
777 , 315 , 9377 , -9062
778 , 315 , 9379 , -9064
779 , 315 , 9379 , -9064
780 , 315 , 9373 , -9058
781 , 315 , 9375 , -9060
782 , 315 , 9373 , -9058
783 , 315 , 9344 , -9029
784 , 315 , 9813 , -9498
785 , 315 , 9813 , -9498
786 , 315 , 9344 , -9029
787 , 315 , 9813 , -9498
788 , 315 , 9344 , -9029
789 , 315 , 9344 , -9029
790 , 315 , 9344 , -9029
791 , 315 , 9813 , -9498
792 , 315 , 9813 , -9498
793 , 315 , 9813 , -9498
794 , 315 , 9815 , -9500
795 , 315 , 9843 , -9528
796 , 315 , 9813 , -9498
797 , 315 , 9839 , -9524
798 , 315 , 9839 , -9524
799 , 315 , 9813 , -9498
800 , 315 , 9839 , -9524
801 , 315 , 9839 , -9524
802 , 315 , 9839 , -9524
803 , 315 , 9839 , -9524
804 , 315 , 9839 , -9524
805 , 315 , 9839 , -9524
806 , 315 , 9839 , -9524
807 , 315 , 9843 , -9528
808 , 315 , 9839 , -9524
809 , 315 , 9839 , -9524
810 , 315 , 9843 , -9528
811 , 315 , 9843 , -9528
812 , 315 , 9843 , -9528
813 , 315 , 9377 , -9062
814 , 315 , 9377 , -9062
815 , 315 , 9379 , -9064
816 , 315 , 9377 , -9062
817 , 315 , 9843 , -9528
818 , 315 , 9843 , -9528
819 , 315 , 9839 , -9524
820 , 315 , 9843 , -9528
821 , 315 , 9843 , -9528
822 , 315 , 9843 , -9528
823 , 315 , 9843 , -9528
824 , 315 , 9843 , -9528
825 , 315 , 9843 , -9528
826 , 315 , 9843 , -9528
827 , 315 , 9839 , -9524
828 , 315 , 9839 , -9524
829 , 315 , 9839 , -9524
830 , 315 , 9839 , -9524
831 , 315 , 9839 , -9524
832 , 315 , 9839 , -9524
833 , 315 , 9839 , -9524
834 , 315 , 9839 , -9524
835 , 315 , 9839 , -9524
836 , 315 , 9839 , -9524
837 , 315 , 9839 , -9524
838 , 315 , 9843 , -9528
839 , 315 , 9843 , -9528
840 , 315 , 9843 , -9528
841 , 315 , 9839 , -9524
842 , 315 , 9839 , -9524
843 , 315 , 9839 , -9524
844 , 315 , 9839 , -9524
845 , 315 , 9839 , -9524
846 , 315 , 9839 , -9524
847 , 315 , 9839 , -9524
848 , 315 , 9839 , -9524
849 , 315 , 9843 , -9528
850 , 315 , 9843 , -9528
851 , 315 , 9839 , -9524
852 , 315 , 9843 , -9528
853 , 315 , 9843 , -9528
854 , 315 , 9843 , -9528
855 , 315 , 9843 , -9528
856 , 315 , 9843 , -9528
857 , 315 , 9843 , -9528
858 , 315 , 9843 , -9528
859 , 315 , 9843 , -9528
860 , 315 , 9839 , -9524
861 , 315 , 9839 , -9524
862 , 315 , 9839 , -9524
863 , 315 , 9839 , -9524
864 , 315 , 9839 , -9524
865 , 315 , 9839 , -9524
866 , 315 , 9839 , -9524
867 , 315 , 9839 , -9524
868 , 315 , 9839 , -9524
869 , 315 , 9839 , -9524
870 , 315 , 9839 , -9524
871 , 315 , 9839 , -9524
872 , 315 , 9839 , -9524
873 , 315 , 9841 , -9526
874 , 315 , 9841 , -9526
875 , 315 , 9839 , -9524
876 , 315 , 9839 , -9524
877 , 315 , 9839 , -9524
878 , 315 , 9839 , -9524
879 , 315 , 9373 , -9058
880 , 315 , 9373 , -9058
881 , 315 , 9841 , -9526
882 , 315 , 9375 , -9060
883 , 315 , 9373 , -9058
884 , 315 , 9373 , -9058
885 , 315 , 9375 , -9060
886 , 315 , 9841 , -9526
887 , 315 , 9841 , -9526
888 , 315 , 9375 , -9060
889 , 315 , 9375 , -9060
890 , 315 , 9841 , -9526
891 , 315 , 9841 , -9526
892 , 315 , 9841 , -9526
893 , 315 , 9841 , -9526
894 , 315 , 9841 , -9526
895 , 315 , 9841 , -9526
896 , 315 , 9841 , -9526
897 , 315 , 9841 , -9526
898 , 315 , 9841 , -9526
899 , 315 , 9841 , -9526
900 , 315 , 9841 , -9526
901 , 315 , 9845 , -9530
902 , 315 , 9845 , -9530
903 , 315 , 9845 , -9530
904 , 315 , 9845 , -9530
905 , 315 , 9845 , -9530
906 , 315 , 9845 , -9530
907 , 315 , 9841 , -9526
908 , 315 , 9845 , -9530
909 , 315 , 9845 , -9530
